,Type,i,Proposed ID,Tracefinder ID,Lipid Class,m/z,RT [min],Area (Max.),Score,Adduct,Polarity,1076_10_FBG,1062_8_FBG,1093_9_FBG,1060_8_RBG,1091_10_FBG,1092_9_RBG,1093_10_RBG,1082_10_FBG,1060_9_RBG,1101_9_FBG,1062_10_RBG,1091_8_RBG,1074_10_FBG,1101_10_RBG,1076_9_FBG,1092_9_FBG,1074_8_FBG,1091_10_RBG,1082_9_FBG,1076_8_RBG,1060_8_FBG,1093_9_RBG,1060_10_FBG,1082_10_RBG,1074_9_RBG,1091_9_RBG,1101_10_FBG,1093_8_FBG,1074_8_RBG,1102_10_RBG,1062_9_FBG,1076_9_RBG,1092_8_FBG,1062_10_FBG,1102_8_RBG,1074_10_RBG,1060_9_FBG,1082_9_RBG,1076_10_RBG,1091_9_FBG,1102_9_FBG,1102_9_RBG,1093_10_FBG,1101_8_FBG,1102_8_FBG,1082_8_FBG,1060_10_RBG,1076_8_FBG,1101_9_RBG,1091_8_FBG,1092_10_FBG,1082_8_RBG,1062_8_RBG,1102_10_FBG,1093_8_RBG,1074_9_FBG,1062_9_RBG,1101_8_RBG,1092_8_RBG,1092_10_RBG
PC_18:2_20:5_804.55408_7.636,lipid,l_210,PC 18:2_20:5,,PC,804.55408,7.636,23.24878697715128,,,+,20.054069812244553,20.063713891835228,20.219445243266247,21.732055400032554,20.92188977232409,22.223941469325183,22.609396554719332,19.81375107531168,22.341471505833358,20.866003041620026,22.193127513398966,21.58757931649772,21.31701069804029,22.647098024575342,20.696017289604406,20.62920059409024,21.812468936693666,21.78619786269055,20.222703127679015,22.501700803707603,19.990061705275615,22.111414272813413,20.53298820169085,22.33292554608853,22.616415179959706,21.82797717752005,20.44073011733301,20.834127632183236,21.864178157796687,22.864698454519626,20.912522503905574,22.819885201994882,20.500399537038213,20.768161199737833,22.914275667644922,22.368801435477597,20.57744968807286,22.263985908179208,22.819624969679452,22.174373945099664,21.240514344429435,22.790365407398536,20.765184726150725,20.196569618560023,21.128039486096522,19.67712850585185,21.692304762738164,20.699249203424703,22.283778736469706,19.486460924098346,20.3471286284546,21.85532824117313,22.182342734470733,20.967748474893984,21.797512979144926,20.64338874720685,22.133890954117675,22.440127995087682,21.907134657174023,21.611622032687915
SM_d40:7_775.57587_7.648,lipid,l_211,SM d40:7,,SM,775.57587,7.648,21.842452037926556,,,+,20.254905138646485,20.632551351361386,20.049484013019118,19.617738641577407,20.718483506488553,19.301879507323957,19.279736452171182,20.97192136749278,20.43198276357011,20.615543675933836,19.838486109056618,19.9093774912046,20.739884844891687,19.883468369839104,21.342292115772796,20.487021117547677,20.657832348481868,19.09381878172805,20.550981668084976,20.48008682923001,20.381221935174782,19.146394092424188,20.711634142114658,20.578092182785056,19.84461875283781,18.899338544823493,20.520615783432433,19.721875132955457,19.696907975567562,19.92147472656388,20.723599273536973,20.735353014469908,19.84281406435274,20.873706305039615,19.253117204268115,19.42001965955254,20.822915690962166,20.231383219343687,20.305977460701786,20.647711584039694,20.87046582792135,19.404971127987675,20.075291208389245,20.5986059195316,20.510488693616796,20.95120856256977,19.52301640712745,21.410387970374014,19.58070754754685,19.44366932035001,20.03544462029478,20.8679027740779,19.90211923542333,20.742951745064463,19.72459169750753,20.52007753613479,19.57595493202722,19.931959569530722,19.403206198874027,19.222502165491797
unknown_802.59723_7.655,lipid,l_212,unknown,,unknown,802.59723,7.655,23.146173590622418,,,+,20.20932835288459,19.991612952906937,19.017395034819664,21.13067904121824,19.80251560777561,21.811155087919463,20.671845140301343,20.491548781024424,23.06694065625489,20.181083235868865,21.72354123175587,20.280972828982733,21.070075741943047,21.665826828682516,21.175331549908428,19.25286608057363,21.937808909274246,19.71659868969311,20.511878621912437,22.374582657147386,20.145540555637112,21.41142900277241,19.606422692693066,21.767589972053518,22.03677571139843,20.78614388983618,19.494683031511986,20.572998575307313,21.621318184286935,21.64949633048192,20.67505671392311,22.337863609435665,19.85875305308447,21.616237559238353,21.31692807647772,21.63104139197098,20.0514398045317,21.703401423167357,22.128798854885748,21.99336256963073,19.49820424190228,22.096618244220323,19.507187640222476,19.933138872392785,20.516823127819453,20.892153350122427,21.004408642955813,20.571904403921245,22.198869918511654,19.924532807047747,19.674691894355114,21.823593481649258,21.79339182362681,20.724283896901483,21.081854568124307,20.475272141699776,21.711272754673658,22.015475780183134,21.245635604816197,21.11718283200728
PI_16:0_18:2_833.51984_7.661,lipid,l_213,PI 16:0_18:2,,PI,833.51984,7.661,25.115288349189036,,,-,22.147825836129904,22.148858479784323,22.982346676071163,24.17705358974465,22.588281266312816,24.677687273526498,24.26164907125612,22.76471043383208,24.559841172134092,22.913404349059025,24.440080257372255,24.38098038524801,22.71153560415346,24.493669430607458,23.28250010463515,22.662005970782868,23.70887862489082,23.785869977568584,22.263532878390617,24.576874604520615,22.411984935103536,24.507291035055765,22.401733781360868,24.24396534065849,24.559629720266816,24.33704021475751,22.461208800754473,22.58985279662118,23.903193197794806,24.36179604057369,22.30933098511104,24.785387703605963,22.199031524791828,22.27603965865936,24.58197531848895,24.176113919624278,22.201526552223985,24.411408811039443,24.42802610967581,24.377369578058005,22.679751090431587,24.354039732836558,22.92807880444529,22.51359695375055,22.465139941473364,22.558430099158446,23.98083987463147,23.184595747610274,24.435784654366888,21.764262724173363,22.190380243953282,24.098545203191247,24.196590867340102,22.954637998547163,24.354786916415303,22.579638457769427,23.83670492929199,24.28592275228436,24.051427975892803,23.57898606137781
unknown_575.50378_7.661,lipid,l_214,unknown,,unknown,575.50378,7.661,24.269540896885708,,,+,21.464252185463124,21.56697095359895,22.52842582622858,23.450084145893605,22.03669449686776,23.856393624691332,23.605786493094925,22.118303440974177,23.8774211686594,22.29680551129494,23.621634247051297,23.564922560963506,22.061036165605817,23.736062003984305,22.73535085902401,22.142751335060233,23.05732920742496,23.060968981977414,21.757360030037333,23.752161956766546,21.901304324017325,23.731100566534913,21.75697054439169,23.530682457930016,23.857980121322093,23.438206808783658,21.81868404534583,21.95904197704115,23.154519105140132,23.471060623611024,21.688185854424145,23.905057819921865,22.17861838732022,21.699378523849,23.607408183927227,23.47397093796067,21.930141247113866,23.598349811028864,23.55541662993978,23.453963545936276,22.0023685434369,23.516203171217096,22.339315302237512,21.93558361613293,21.90370419036866,22.033479578860828,23.14612567786353,22.570323234524512,23.69235998916906,21.076389391208597,21.68750562852472,23.492853126045603,23.413736752849307,22.25927325124698,23.71958656203131,22.137323659721925,23.29588955477388,23.49054590887231,23.26504951888614,22.891868119267958
unknown_915.52264_7.662,lipid,l_215,unknown,,unknown,915.52264,7.662,21.183367128079766,,,-,18.12331219034539,17.57324909311873,18.810607730149673,20.043175548626674,18.42313652458639,20.576475777499073,20.117902378292207,18.518608764867167,20.518657606398552,18.758550203187493,20.395098529292355,20.3601460467806,18.644036869339953,20.6495109340156,19.022250888296856,18.673270111823683,19.81873480047741,19.78318998381257,18.00649832039059,20.535292807304852,18.300340278794973,20.575347356262643,17.795097674203618,20.314454565372888,20.50760692542389,20.382058763192003,18.34797119148599,18.73756629040414,20.108594510220364,20.42503108730637,18.098280805390562,20.85992307767932,18.672563801094046,17.81052068439962,20.878573768979695,20.28344606445878,18.595898179604255,20.599269031679952,20.5352993863735,20.399135522362833,18.388041940137427,20.517472408283112,18.958897002769586,18.033304375229868,18.333666520620536,18.40415645960603,20.10166986415564,18.260611558801084,20.644495619869396,17.737029496955557,18.003928670923013,20.236333787753974,20.27077315251167,18.8328587479635,20.513408649983884,18.340989111435526,20.294689128092365,20.307939832079573,20.234062208797376,19.843822532121127
unknown_743.57074_7.678,lipid,l_216,unknown,,unknown,743.57074,7.678,19.819751199403886,,,+,18.54373415403626,18.7288560867053,18.527702288480622,18.452327429410566,18.630663777090152,18.031618328849405,18.68174150257521,18.97100236668406,18.675406516318827,18.801978289738386,18.49722781006622,18.356109233194267,19.000228054632323,18.964142892585954,19.390129865873977,18.669172984468155,19.41346679925885,17.80796839504648,18.858039997208138,19.483433174035145,18.672519051750598,18.556719778194683,18.371129422688472,18.57173390572663,19.02970606966157,17.97123166548483,18.700361929591704,19.10972764634089,19.041171835432262,18.9164679198406,18.796532468806667,19.208755507382246,19.370462610717002,18.780739017043974,18.223541462300613,18.500556756322336,18.532310159014255,18.632671684221858,18.973379976296105,19.23303119669484,18.477786719334823,18.62507417056788,18.4830192001606,18.927686664016235,18.658647997025323,18.85132071385627,18.141418461106497,19.209079674541197,18.753627196120032,18.42811562502959,18.375851257620965,18.769142409302802,19.12796121445029,19.004463912636506,18.53987202007916,19.362505120403956,18.429112163400287,18.62275562662522,18.13972664998038,18.304197132329993
PC_36:6_778.53589_7.715,lipid,l_217,PC 36:6,,PC,778.53589,7.715,23.51826673223777,,,+,20.840402663586005,21.517273545722066,21.542215766782256,22.192827292286598,20.851817083235222,22.107953256838318,22.6374351821058,20.792915732224117,22.332293472468216,21.2032568509287,22.58072572689379,22.365403578871348,21.126053896049775,22.857466872427775,21.484358594887567,21.46722257892528,21.7870731065934,21.757502832184176,21.01664031823585,22.33979433118102,20.79795130166261,22.293442891841508,21.350830678407004,22.561446517789044,22.62517616335389,22.169718163715856,21.062542868401575,20.777956919295523,22.002311671984867,22.68327734122659,21.765706715648776,22.73614335269142,20.94727986919437,21.7702024817874,22.716127475475417,22.213151590619216,20.771101867915895,22.295094955969017,22.82232309505071,22.20093515196648,21.218606192663238,22.52272545948944,21.319080900223735,21.53795845831703,21.656525695588343,21.05718714402639,22.65063682451045,21.866806285811737,22.290026642235475,20.10827321617838,20.699563948504032,22.211497321328128,23.00464356199263,22.004251169332495,21.15481742916186,20.877707481787656,22.208934357853106,22.397561965050848,22.080254135218148,21.693132631850215
unknown_601.51953_7.719,lipid,l_218,unknown,,unknown,601.51953,7.719,22.925366761884494,,,+,19.824659407202084,20.08471635458753,20.34642432779369,22.228174532178382,20.595885674737318,22.02492102265201,22.01622222767003,20.443414419063764,22.073222688852812,20.742726873030616,22.2432763983937,21.874861039528717,20.70453206972685,22.616191700495442,20.69550956027947,20.644839216815342,21.881693137463593,21.969457299337993,20.320467351791955,22.464513631867757,20.468028232884947,21.97919034013835,20.438614658440553,21.861527795063278,22.45308985563515,21.81674614134379,20.321228770944327,20.327071111740914,22.173659396075625,21.743137177623648,20.31083337565259,21.72657232969817,20.69564203411195,20.01034047711346,22.385677638101136,22.212714315911494,20.3478989735569,22.11103802794634,21.91455576795051,21.610139621952744,20.557689854714102,21.894599174396213,20.452957190579795,20.411846667889012,20.269157191844265,20.556092240099954,22.481343374640087,20.956854596604536,22.23390716721902,19.94223715473183,20.397386965557875,22.3019829003683,22.254012193825904,20.13061479288662,21.90837097037833,20.600042765886418,22.18636857363498,21.716615959214266,21.470523755918816,21.633788916984656
PC_42:10_854.57056_7.728,lipid,l_219,PC 42:10,,PC,854.57056,7.728,21.52170310618087,,,+,20.023387680725335,20.14923825175748,20.3228487670663,20.589796323869432,20.36801688486956,20.492493923860767,20.358497003226535,20.724062630461713,20.28153494500225,20.987356190506038,20.7209529648899,20.372888901615916,20.19299510301012,20.738671330151863,21.094723765762556,20.42240283033955,20.236397477404246,19.899003857771824,20.38542861452508,21.150145465258703,19.838618118003986,20.100368866662375,20.21338055626516,20.59633001313439,20.80345741227572,19.91136789163795,20.57878234432666,19.8980928479635,20.324890261033552,20.7306664744288,20.534873808378233,21.181514180587538,20.322385562313833,20.65382427529773,21.097445738234995,20.140314227569977,20.325781153917205,20.41523502176277,20.99987917163231,21.02897605584437,20.964509708154623,20.89555901643343,19.890861964022477,20.63646220120262,20.550336881483975,19.785805861503047,20.707662520137845,20.69669395375442,20.393574954668583,19.27937449717109,19.932603730308077,20.351662777556964,20.955970355671738,21.04284582249984,20.191010002205047,20.531379746496718,20.14973488626122,20.302137354296686,20.035299995135315,19.39307629524065
unknown_685.52887_7.736,lipid,l_220,unknown,,unknown,685.52887,7.736,20.31197067396564,,,-,17.931946667456867,18.678335433739438,18.853254601806647,19.0501902231693,18.964905758414535,19.54145400812784,18.995959427522422,19.019678887866917,19.765815530749677,19.306661807215175,19.634202030193947,19.279884230603116,18.92430329562989,19.459708482960565,19.178385259745067,19.272604517498614,18.931104271809645,18.508111416756215,18.717125270228735,19.19937673011672,18.490046828437922,18.93130387260446,18.947973794524465,18.99980291080858,19.467157193221343,18.836512657727415,18.962334460013743,18.698629455762145,18.68582759439273,19.382479960381836,18.820152869454922,19.2163582214771,19.055801658332307,19.422396160827276,19.675508353760115,18.95860188893985,18.830156738031825,19.021581988361717,19.26742962949294,19.97744435511337,19.090866966646033,19.43075397751371,18.905019456239938,18.860929354079964,18.857214366375167,18.906868327655513,19.049057318916574,19.074759464459078,19.07829526876817,18.21210117786839,18.988983339670963,19.32390989879654,19.142687100089844,19.458955939226396,19.08460660732134,18.895805982488294,19.412052183635215,19.01231441361469,18.89667165416404,18.80817204303071
SM_d34:2_701.55981_7.737,lipid,l_221,SM d34:2,,SM,701.55981,7.737,24.673286167568765,,,+,22.853144377585398,23.142991119007345,23.31999563391481,23.63444433850029,23.431407219562992,23.936488427251533,23.526977999526842,23.52492407330755,24.112753934499327,23.693745913358836,24.139455307298288,23.741565626482586,23.43545940221933,23.847444990418833,23.620831638555693,23.544719087442417,23.4389585868001,23.163213302925758,22.98690515330013,23.74045233409252,23.129014604162276,23.716157975819485,23.372808607153917,23.45448919349739,23.97148142403564,23.521933434276303,23.356424777742827,23.14722916265782,23.34190722286184,23.88817349167341,23.2629159855371,23.759701181022272,23.509505117233314,23.729045567778375,23.926455896617984,23.5903836778707,23.07463470585256,23.463197404439487,23.524341071550143,24.266931524382688,23.61175334804609,23.804943572242447,23.29915203599082,23.295351236857464,23.3742740875851,23.23714703064773,23.714932206845162,23.2956411894157,23.716778991560027,22.730796227316247,23.397864021477176,23.834459996699298,23.76501501632738,23.677716079386393,23.5215562412357,23.296628953364678,23.325374357291626,23.685271500376842,23.10635783254335,23.54452519122989
unknown_870.60162_7.74,lipid,l_222,unknown,,unknown,870.60162,7.74,21.440985892299757,,,+,19.131825878230227,18.923428959395135,18.695904694015848,20.54420070602746,19.076961351276992,20.075816498939943,20.31652371510515,19.548555416223568,20.49123198018802,19.47282460481687,20.4225968696567,19.99276882449754,18.94814332638265,21.024752253743877,20.175668944360652,18.928761544478245,19.64255926112473,19.849436529071223,19.291351476716798,20.987171587904534,19.12304279373329,19.977446610738454,18.993444481022202,20.960254632617477,20.421675858968015,19.85807299819716,19.4691705296319,18.534581332119828,19.966717748092446,20.942609525100483,19.233703109211834,20.725966591655933,19.188189235847346,19.2615214779233,20.636849056276528,20.270806316659122,19.325448215521853,20.34669126305091,21.09677436563714,20.580179263539897,19.12093917304963,20.656976168620307,18.774077090287772,19.116611331951283,19.341751349450924,19.005627191511557,20.69791582573408,19.650402155783212,20.210123540658834,18.174255857508697,18.85211969845098,20.402236582930634,20.76712153268864,19.936518654595712,19.894991080936826,19.1699490496477,20.150863887193378,20.093244725114715,19.541301540957395,20.02199421345876
