Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20191118_KAO_1uLPool.raw (F1),20191118_KAO_2pt5uLPool.raw (F2),20191118_KAO_5uLPool.raw (F3),20191118_KAO_5uLPool_20191118202447.raw (F4),20191118_KAO_5uLPool_20191119024733.raw (F5),20191118_KAO_methodBlank.raw (F6),20191118_KAO_methodBlank_20191119031929.raw (F7),20191118_KAO_T550M.raw (F8),20191118_KAO_T551M.raw (F9),20191118_KAO_T552M.raw (F10),20191118_KAO_T553M.raw (F11),20191118_KAO_T562M.raw (F12),20191118_KAO_T568M.raw (F13),20191118_KAO_T569M.raw (F14),20191118_KAO_T570M.raw (F15),20191118_KAO_T571M.raw (F16),20191118_KAO_T582M.raw (F17),20191118_KAO_T650M.raw (F18),20191118_KAO_T651M.raw (F19),20191118_KAO_T652M.raw (F20),20191118_KAO_T653M.raw (F21),20191118_KAO_T690M.raw (F22),20191118_KAO_T691M.raw (F23),20191118_KAO_T692M.raw (F24),20191118_KAO_T713M.raw (F25),20191118_KAO_T714M.raw (F26),20191118_KAO_T715M.raw (F27),20191118_KAO_waterBlank_20191119035125.raw (F28)
12.548,682.59033,-,846728.2565,,,24,71285.41646,218237.129,459816.0923,428726.1443,362075.1027,2038.902018,2097.820194,731642.4157,405603.9867,366250.9729,181034.0856,363222.52,567621.2789,525103.9524,145484.3783,443513.5715,412699.8372,737529.1383,569080.1043,165707.9957,165160.8978,528547.4973,846728.2565,81985.76452,279249.2689,674067.2648,458229.3636,2329.77295
12.573,652.62561,-,1043190.985,,,24,19437.38866,242492.1316,492448.7228,525036.5502,531818.6074,2500.070292,2510.689675,655060.204,335901.6139,616577.4452,792202.8236,335449.113,382362.913,483912.4721,674713.5197,369770.8664,369783.223,413736.0565,292575.9482,776621.0071,726859.5957,288629.3992,1043190.985,765906.0215,797580.3112,718288.488,299725.1178,2788.292775
12.582,715.61951,-,240860.8259,,,13,21675.99214,68240.06354,135267.2698,111662.7677,114548.8435,2450.417153,2686.894031,137694.5553,67000.47491,121551.888,147070.1462,68222.66864,86502.13009,101974.7475,132049.4421,84662.06545,95277.39219,102521.3336,62835.79175,131490.0028,175771.6606,64248.96613,240860.8259,148764.6472,144065.1737,178059.9509,81265.44194,2705.272758
12.584,594.58215,+,106440.4725,,,2,54032.03557,19077.01559,9094.927542,8903.659129,7158.789099,20373.31516,21550.4928,8065.291218,22584.94138,57278.49693,24618.44989,14976.38733,39131.38576,58547.32361,63772.30961,53597.63335,38346.46499,36898.40939,16310.19213,23351.87098,31151.81611,66517.39404,42024.93032,21586.78739,106440.4725,33537.47404,95655.40724,1816.682555
12.61,783.61523,-,320141.8022,,,18,216860.6196,163542.5955,33557.20086,38603.95779,33140.49517,56275.18319,54012.81738,96677.81626,93186.63141,206039.7117,226557.58,211081.3445,224445.1188,182909.8446,271259.0122,275615.7638,223643.1907,145319.945,192945.0247,247048.3469,168220.6834,196490.5157,203213.1123,208552.9497,320141.8022,163411.4064,235134.6139,2667.403186
12.63,620.59875,-,600908.0609,Cer[NS] d40:1,Cer[NS],48,55062.61668,167969.5127,353640.0502,352425.4435,343972.5628,2625.132431,2426.340011,467249.0235,269884.598,359563.5503,508079.9747,278361.1938,437105.2696,405831.7091,418374.7881,413569.5022,289498.8661,461142.4827,354216.6341,522878.0012,477418.1344,350183.1357,600908.0609,311173.8615,474543.002,461128.7759,301097.9455,2753.685964
12.644,451.45227,-,143020.2778,,,7,27286.69854,49590.72465,68771.7728,62987.31254,63747.72941,23090.94172,20234.69524,80451.53075,32633.30076,119760.0154,106371.7946,44385.06928,35649.51366,55849.49703,80449.42876,50125.71752,37408.84296,44271.17732,41317.64314,130674.4864,143020.2778,38801.79261,92126.81101,104600.0867,115901.7334,60736.11934,44833.52399,6849.372161
12.78,980.77026,-,200937.2866,,,5,26309.34527,52377.15943,95834.95028,103797.4658,102454.3695,2313.29921,2237.221284,200937.2866,71581.70599,84834.11007,101539.8432,60136.01391,101119.1416,83124.18802,128358.8209,85736.99938,66420.9909,84675.80397,49175.19005,81301.7097,77086.27675,44269.60808,150548.3521,116059.1233,81010.18949,188014.8239,80435.31006,2581.944613
12.822,851.71265,+,523000.4993,,,7,25120.60998,96393.65465,160859.9146,150967.7198,184215.7778,3110.677579,3044.096554,75106.12062,17914.06949,131101.6918,454356.4433,4322.139571,14574.84112,10953.9297,366727.6579,28717.79777,6633.915146,14040.57904,4204.374486,325418.5603,119991.715,10299.09755,76902.74978,523000.4993,108766.2668,51147.65601,12232.49522,3203.507138
12.827,829.71637,+,359814.5125,SM d43:1,SM,2,17201.85606,56871.16023,142820.032,113557.136,141037.3931,2080.713381,2036.177737,70639.54498,142618.1252,100663.6718,136488.1686,249428.2578,130986.2135,186713.4256,149272.4938,115097.0163,192391.8774,287528.7997,150032.5769,111803.6814,75663.60563,359814.5125,118156.6078,110608.7602,127123.7542,77347.15813,99354.90665,2142.80651
12.91,938.7226,+,203894.0765,,,6,9919.17249,32875.53805,77471.26726,64686.93713,68509.91161,2261.617081,2166.539246,30178.8991,14995.2553,181631.6939,158499.9268,45260.05789,27454.10727,22622.64648,181074.3172,69408.35486,64895.60813,29736.25963,33356.5021,203894.0765,197370.5956,37170.38122,45881.11692,128601.5821,112977.1497,57084.19628,22770.26051,2176.875385
12.961,889.68921,+,564406.4781,,,9,31841.16609,96917.39272,248627.7534,206685.5083,233040.3757,3639.732136,3558.780351,95878.16573,15990.50905,218722.0614,564406.4781,8257.114562,23006.8192,11836.61623,477298.4855,58053.43017,17390.00904,29769.39327,34690.25556,446028.812,213835.4715,3616.168746,12810.719,484221.9149,144421.4597,26618.2462,31214.90999,2855.126025
12.962,925.76068,+,691931.3625,,,8,13258.52274,38606.30138,76929.28181,209945.2409,211227.6234,3396.619184,3321.074507,38389.44461,3138.82841,165111.4259,691931.3625,15279.93854,36851.15253,11475.22216,474194.8671,38511.72157,11027.67568,29422.21857,21864.55549,491791.9986,169220.3353,3162.732231,73427.9038,652432.7718,65935.76636,53238.76899,18788.07216,2664.420201
12.989,988.77441,-,206128.3071,,,21,22730.56153,65926.12613,124284.1481,121911.997,123431.1968,2389.324517,2468.521891,111104.8746,206128.3071,121596.1009,137157.8027,151348.7164,156411.4454,156729.2981,121325.6061,144373.1663,169445.7206,109517.4053,89000.13599,150534.6877,131603.9637,133869.7622,126745.6247,130191.4227,132839.8133,177409.3675,104758.6514,2544.223759
12.994,624.62933,+,128006.6888,,,2,2793.548236,12982.02307,39878.9136,37228.62091,32977.71994,3131.289752,2837.908764,128006.6888,27897.3614,11357.75959,19363.2385,7892.492379,28995.36107,19613.79048,21365.54881,34271.49317,11884.7735,18928.50205,16601.23169,18148.45664,39978.88906,13177.64442,79722.19849,39479.27912,11761.4609,90961.38272,25242.57724,2069.097166
13.006,829.71686,+,1491860.136,SM d43:1,SM,25,164942.6769,505447.6419,1036296.539,1074324.285,1018037.221,5029.712595,4250.966844,679857.1795,1026643.377,1262777.23,1402443.224,1351878.612,948878.2878,1147394.701,1383572.248,1113260.948,1080429.764,904267.5788,844751.5846,1452096.444,1245809.823,1014288.446,610026.3506,1491860.136,1383535.219,756537.4862,707184.9312,2523.441919
13.095,702.61743,-,1234541.532,,,24,92284.81548,304713.4597,531089.6424,552756.6148,600548.7666,3983.36851,4458.687953,749758.1511,333683.4829,386810.1735,513263.2537,374167.7563,409943.7905,507360.9002,463423.1876,479515.7309,434723.1272,631707.9279,398141.6009,466225.1272,533066.5979,363608.7427,1234541.532,456461.5711,488547.9837,923672.0788,418827.4207,3205.241374
13.095,729.63574,-,314185.2582,,,19,30906.0993,83865.3559,141168.2873,164084.3306,145003.4029,2575.098345,2882.351293,205775.3754,84517.05988,90826.07067,117411.9782,101781.1192,119772.5976,143838.7463,120030.598,119223.1588,110640.5266,173074.9205,112928.3356,128569.4288,169928.3249,104226.114,314185.2582,129886.8007,124535.3852,247230.1036,116130.6621,3100.792412
13.147,694.68195,+,149255.6298,,,9,9304.093656,36543.47274,82796.49639,98782.43072,80070.89924,7072.80368,9245.717548,107366.4663,52083.89902,111615.2826,130459.067,60220.59918,75157.76383,75480.24146,92594.68339,75794.68491,65243.44873,101806.4325,63112.45442,124207.7113,119724.1482,73950.60125,145853.563,93168.45816,149255.6298,117956.1844,65055.58659,1888.767729
13.148,697.60779,-,263263.9427,,,21,21122.1243,85034.64213,169475.9754,180796.6736,170967.402,2400.894071,2481.256323,217507.2288,125199.6612,199227.8426,227982.2106,114418.2507,157099.5149,154051.3769,180809.9654,162953.5503,117404.4054,246007.8753,124767.782,229025.4942,218749.1138,163500.5124,263263.9427,146745.1988,251264.4366,212252.4529,129960.4883,2777.344028
13.151,694.63611,-,1245246.061,Cer[NS] d41:1,Cer[NS],97,133258.7171,340511.3343,673374.4811,612660.465,568936.0691,4321.761449,4272.681278,946062.5532,392995.7419,794790.1421,1118793.098,427729.5882,641369.3918,544171.2119,958388.3723,680964.5375,512721.7156,821318.542,467804.202,1067411.276,922367.9602,574832.8107,1245246.061,797799.4691,1241545.963,908546.6794,490300.9583,2708.618904
13.207,886.74969,+,1260495.981,,,10,82139.97922,275969.7207,417537.4945,568039.4833,415598.2254,5868.489536,6567.356479,307040.5529,59117.12711,766434.7971,1260495.981,65040.97376,111304.4158,65114.11799,1213762.918,168010.0682,66574.31371,106393.949,86762.24222,780111.6178,419188.4171,22007.73824,275915.1828,1223759.127,549957.0082,222959.3177,71137.4713,3154.935396
13.209,927.77606,+,1394368.502,,,10,46619.62563,259287.8785,387241.1796,503191.2073,531826.7563,5824.419272,4683.875683,330795.8552,34515.56373,588756.2076,1172861.216,69144.64874,84543.86806,56281.19594,1394368.502,105505.5933,39972.83761,61151.28512,41455.50129,720347.8295,441561.4761,22467.10111,290145.0488,1127540.185,504395.9569,125271.7816,58846.14958,3131.242956
13.214,964.73938,+,783878.8659,TG 60:14,TG,28,43239.01156,124245.5367,298377.5385,296935.7236,282326.975,3232.682237,3013.826522,254899.189,86857.87315,485589.3776,559923.8209,124884.1761,113161.4484,78791.62574,393360.0865,267397.3826,220576.2984,139589.2341,146546.2461,783878.8659,624734.8759,77926.04444,264616.5922,214531.3263,254476.556,214993.532,92967.29278,2384.065035
13.223,912.76526,+,1325241.547,,,5,70500.30253,200627.2167,448574.1063,557406.4028,364143.3867,5217.27898,5177.777031,536362.5701,74741.09012,561987.8098,1248520.489,65358.68209,171691.0274,67720.90497,1325241.547,147514.5893,85273.55615,126168.4484,83317.00028,563402.136,324131.0658,12265.06178,259509.425,1082453.746,478344.1239,275701.459,99808.90695,3599.308778
13.23,953.79211,+,1280452.698,,,5,39345.81362,154999.9914,256237.8451,326647.0789,275411.2735,5127.891825,5089.06666,380301.6897,29749.81745,547987.4687,1280452.698,52017.05545,153444.9062,61384.37611,1257702.147,77953.39422,63303.30212,112245.7963,44602.77448,561983.5472,405638.7634,7575.169428,307518.0564,913077.9074,250066.9043,257081.9162,68497.02835,3537.642157
13.241,1014.75452,+,449882.8027,TG 20:5_22:6_22:6,TG,7,9451.46185,41167.26532,83155.75405,81700.07128,87230.9565,2153.553829,2109.773881,265884.4583,26295.29054,38455.85951,47462.1074,41542.21787,43358.49033,23592.75894,20133.00603,147649.4212,80751.9293,56905.03443,69316.21982,91006.74204,51886.28758,15625.94532,246854.9198,4567.899913,9591.091713,449882.8027,45818.41643,1997.842217
13.256,711.56854,+,409089.6643,,,5,12437.87056,103139.4198,90952.68724,88044.77447,85570.09971,5045.039193,4803.247237,409089.6643,216131.7655,108139.831,100394.0401,226539.3809,263107.1803,386956.3368,116292.2908,90424.45218,60681.54169,86901.34224,71942.71189,56057.45122,42037.67746,59405.17751,108028.0627,53846.75101,28507.31927,62420.12761,38172.91619,3868.868606
13.282,853.72809,+,676632.3173,,,4,38599.12211,126093.9593,217930.4137,230153.8058,160416.8251,5924.993971,5182.28127,676632.3173,64209.14977,96016.17974,311140.415,80037.28775,181382.9682,90296.83976,209367.5722,154494.096,64106.22576,91384.64257,88748.058,269213.9876,121281.0789,14658.51846,291636.1753,369051.1624,79926.70019,198212.6952,95718.38045,4543.675934
13.298,879.7442,+,626844.0997,,,2,45045.27331,105556.4266,288108.9856,372760.5927,247234.2969,5848.038393,7299.267797,626844.0997,57151.46244,75922.56614,309791.718,52510.15675,161322.8649,110397.8076,232381.2933,202654.9351,75551.0952,139962.9342,118506.3137,363511.5847,128263.0861,15562.21906,267733.4669,390224.8318,66924.84249,234597.7869,95855.04262,4784.513069
13.396,687.56891,+,327999.7334,,,7,23892.82312,104373.9112,92304.25938,95876.91739,84403.60433,16180.23314,20992.53324,242729.4408,139374.0726,170867.6867,133561.1635,175526.6272,183606.9283,327999.7334,130389.2782,90256.07911,57959.99563,68302.57006,65431.19133,77952.92957,82667.48437,50029.66243,100289.0408,65316.31024,63764.97116,57182.10825,43138.65324,18944.2716
13.405,864.70825,+,400782.6798,,,4,36250.14605,97605.24056,196448.3928,240152.6846,181463.0488,3101.667046,3112.891854,309737.174,70475.71211,204082.5025,251353.5912,76893.23459,129035.9121,127114.8304,273728.9658,147942.1787,88451.05688,106723.5237,86449.78336,149335.3693,163977.6237,35104.71943,400782.6798,155761.8218,120069.2438,271462.3178,128094.654,2581.801038
13.478,941.73761,+,228650.0655,,,3,39393.97178,74992.91506,122402.1768,103676.5746,184556.2715,1550.731701,1581.515605,228650.0655,39362.37782,33961.15006,49409.73761,32998.06884,43252.2643,24363.85536,24103.68078,56798.38736,29587.29437,49175.2489,46891.01916,52143.07174,69749.65426,21061.64793,136653.8274,103219.204,24906.51549,147513.7936,42161.50675,1334.374606
13.482,931.74921,+,623966.0662,,,4,25890.63802,90760.06682,156967.7378,138037.3911,165099.3921,2433.053261,2481.352318,5393.220474,3957.826076,461014.5692,623966.0662,15409.52685,10538.96436,3558.195747,589517.203,15624.161,30190.51315,10341.50231,4440.466205,284565.1841,265845.4047,2445.81779,16665.52831,417707.5217,414828.4341,19956.2342,20377.91053,2093.595227
13.495,890.72314,+,2192463.028,TG 54:9,TG,20,76477.61203,300661.4744,459440.9137,518796.1626,457588.6214,2347.189827,2393.78439,30667.09872,7146.30019,1366895.575,1810210.431,32777.77838,21865.33561,9942.761729,2192463.028,32133.28356,48857.241,12133.78723,8155.490818,875898.9701,758137.777,6755.180003,103300.8967,1284293.325,1008159.617,496202.6096,44628.33072,2019.711404
13.498,648.63037,-,588323.9097,Cer[NS] d18:1_24:0,Cer[NS],2,26532.44564,79706.03725,128327.2846,122996.3574,143189.9088,2280.629797,2350.602607,215762.1332,87846.87597,105788.4087,172221.5459,135486.0998,178280.0586,240115.7378,57709.9085,177926.2471,173817.7825,436480.4215,186941.3178,21337.15478,72575.34017,238310.4713,588323.9097,44461.1577,125459.7024,224108.2226,188574.8979,2480.596847
13.503,696.6521,-,330189.2936,Cer[NS] d18:0_23:0,Cer[NS],5,17499.13506,49407.99741,102382.6331,100772.4456,107112.6096,3736.44751,2843.686404,330189.2936,70612.64312,49330.71829,96085.48333,27423.45643,83271.11045,47785.9397,96023.46428,99049.64635,32434.45005,48504.29533,39403.85173,72489.48872,91061.04318,40403.76795,274489.9175,97848.89172,78076.89444,304522.4447,76186.18328,3000.949418
13.515,843.73138,+,167863.0893,,,6,15791.86608,45860.80513,112693.1253,90857.90003,111040.2187,2943.87198,2683.564411,78049.58124,105964.5038,131644.8023,167863.0893,129587.1912,77843.12732,126023.8619,157671.7402,96493.95929,93025.11323,119238.9307,96740.55996,134064.8099,123536.5883,105501.6226,48636.83425,129422.4703,146863.3049,53761.23895,67496.7294,2504.448264
13.526,1031.78198,+,546353.1272,,,7,21231.81875,85176.14504,178608.6467,181419.4527,182763.8003,3437.528473,3133.570051,235899.0348,65424.81289,206506.5743,291979.0763,55263.97929,89174.60533,36080.05454,160550.9742,151366.047,133639.6383,117366.3397,123559.784,546353.1272,364806.447,21742.54443,188393.932,104872.5299,111678.9718,487145.4906,88992.28994,2924.418003
13.527,995.70966,+,692762.0168,TG 18:3_22:6_22:6,TG,11,42894.88652,125805.5959,234848.1003,219369.5764,231538.5716,2970.716692,2883.754165,341993.7607,125076.2384,284850.1646,374126.8711,88016.39624,126419.4253,49013.33813,188593.9683,236586.2403,196180.1383,167370.982,199814.7332,692762.0168,488181.6976,41538.42252,280912.4691,142232.3507,157696.5774,666527.1998,158376.0026,3547.46035
13.54,1040.7699,+,1293200.421,TG 66:18,TG,10,23078.54944,62776.14585,150249.1521,136313.8607,134274.3213,2159.898889,1924.360349,535416.9447,30213.02914,23505.73553,47884.93545,26196.5144,45951.80822,15339.26174,9046.335198,109810.4901,68422.95871,53707.6855,69474.97965,121910.966,47126.0548,8046.000139,366841.76,10524.83849,10578.18503,1293200.421,57693.28918,3381.36751
13.541,685.57343,+,294668.4946,,,10,11581.6484,47389.98223,128131.1573,123564.8228,115403.189,2050.981421,1827.320409,117040.5603,1901.116908,92356.57332,21331.838,2083.552908,155780.2854,91356.05546,193876.8482,135495.3102,48312.31714,124229.7998,72326.27325,3458.038175,19716.3125,1804.944964,98273.42326,17484.9628,2737.065146,294668.4946,60386.60218,1865.98203
13.543,1081.79578,+,572396.8932,,,3,7202.460727,27396.35341,55997.24121,57601.81237,53604.84102,2209.585507,1968.628605,239220.1337,14684.31102,6979.849368,16986.56556,14546.64701,20451.40249,4111.583451,4914.279471,49986.81972,27309.07034,24270.26545,36350.40888,54845.11744,18227.92247,4054.061319,172085.4429,4584.04108,3604.075632,572396.8932,24861.98469,2010.279961
13.543,561.52423,+,342052.3116,,,11,16404.80017,63474.98632,135445.7205,109450.3144,121175.089,2197.011459,1957.425766,117624.9294,9400.438652,94993.68767,39408.45547,6009.650287,149695.7682,94373.17546,218506.8379,147484.008,59820.18564,118509.0362,101305.8076,6311.660987,37928.73688,5710.600735,100033.6051,29476.3464,17273.09887,342052.3116,69903.85477,1998.840097
13.606,680.65692,-,170862.6308,,,6,8313.811663,40724.39483,75441.67469,70134.2943,74541.88794,2755.464549,2735.833288,115075.3751,29585.30693,65299.25143,99372.68536,48361.15621,53799.4599,68512.566,70103.69802,77749.38449,62502.37027,63115.97081,43166.00735,106377.0169,95315.04886,37890.89122,170862.6308,99722.42881,117858.6815,145153.408,58477.11087,3075.281423
13.609,1008.80072,-,152169.6528,,,2,14026.05559,30362.45436,70592.2978,65466.91326,57269.50991,2579.98814,2561.607058,115787.374,39005.28384,53353.06921,69080.98454,34916.78353,60936.49343,50569.07561,85377.64873,54282.72655,34005.28228,43755.92514,33731.1917,44480.72589,39595.13587,21190.50285,102818.4832,68419.68311,55251.62509,152169.6528,53650.29551,2879.438097
13.614,891.71069,+,852195.5382,,,2,39042.42853,145175.1269,269407.6243,294874.7453,274790.5355,2364.96122,2051.343154,306854.459,37815.06287,146946.2778,675113.8003,36675.75302,104512.5571,36648.02989,329860.5865,90268.68515,54742.28654,59517.86609,43381.6435,492355.1546,180441.8428,23725.90152,136539.4252,852195.5382,324030.9486,137704.8008,69874.01469,2223.775149
13.621,699.59595,+,588765.8915,,,5,13312.51518,14211.8703,133982.2546,116232.9993,119955.7305,12679.48303,14275.42538,15104.50339,13545.36034,588765.8915,20735.25891,32292.72438,15062.76302,15559.54405,12588.96622,15133.41729,14875.28426,16513.56279,12263.072,13998.67739,187613.6829,16332.96748,19759.45777,10802.08627,15427.69757,9968.854581,14454.8682,8134.463376
13.636,940.73901,+,2848763.787,TG 58:12,TG,50,256862.8984,779377.4801,1601915.988,1630196.767,1588423.486,2534.986108,2198.821002,1725085.17,695611.9733,1806469.721,1918432.869,1401310.135,1245294.612,957106.6997,1577637.903,2567609.352,2165187.742,1500117.777,1363055.549,2455298.425,2194312.157,1290790.305,2686931.069,1311154.828,1231057.573,2848763.787,991879.5434,2383.649703
13.637,981.76514,+,1085137.769,,,25,98873.39817,320944.166,668824.5025,648884.553,642784.6121,2420.714985,2134.227795,646381.1326,262187.1351,662953.2496,734552.4416,569334.6228,487239.3973,369654.1287,590715.5594,1012770.869,931915.381,563138.0577,487826.316,1027267.571,922533.6204,546421.4402,1052306.122,467220.8033,502802.6583,1085137.769,351674.0142,2313.626915
13.651,691.63568,-,174317.8413,,,6,7656.201519,30554.31156,76897.49186,62012.06022,67378.34817,2344.388294,2480.600353,108233.8611,39068.42227,82685.07785,77253.93532,42002.83246,67439.89411,66626.99583,78890.28391,73379.12447,68597.1856,93482.68417,57794.4478,97975.93904,86508.69385,74721.0412,174317.8413,69170.10815,103116.2785,94494.33698,55213.0089,2540.690897
13.656,708.65198,-,3800786.349,Cer[NS] d42:1,Cer[NS],99,284558.8832,788486.8096,1537479.25,1573527.51,1543276.376,4849.799257,2677.748075,2340875.997,872911.6355,1398491.199,1679433.181,1076702.16,1583983.689,1520631.763,1951664.027,1708486.652,1381044.531,2304612.857,1464221.057,2077998.429,1843832.892,1661617.626,3800786.349,1510471.129,2393208.471,2272122.567,1356379.605,2742.614364
