Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
15.488,885.76483,+,1.151984874E7,,,62,,16739.01822,16537.14216,4619528.395,2975378.712,3070185.463,3212135.041,2369572.396,3183858.885,3014790.302,7960458.514,1133876.686,3692026.491,4365172.491,5809618.762,3344737.453,2765392.343,4414386.819,3681882.995,4503690.921,4635527.577,2573886.586,3530337.767,8182520.54,9739007.433,5288866.087,1.151984874E7,4020521.944,8244122.658,5513822.784,7527408.228,2331957.431,8144818.0,1237022.671,5199222.597,2468915.318,1162182.943,5291803.26,3311832.946,2964490.324,652114.1374,3135423.513,3923494.484,2157825.646,1990169.15,3525291.373,2125486.46,3163534.907,3238225.852,3414293.572,5378473.227,3952162.966,2923350.524,3178540.13,1700737.316,1764363.351,3523626.698,1268218.884,2248762.292,6397472.358,6245485.3,3911457.745,6911590.502,4182061.063,5735600.122,17356.16414,16548.76541,37049.9176,
15.49,844.73895,+,1.559343918E8,TG 50:4,TG,113,,19729.65378,19491.71002,2.949987422E7,1.801048548E7,2.280579741E7,1.720346593E7,1.363159072E7,2.026672743E7,2.215001005E7,7.334908872E7,4182062.748,2.786543602E7,2.869442027E7,3.94387748E7,2.178925752E7,1.329893011E7,2.912203689E7,2.167887712E7,3.190602426E7,2.991996912E7,1.484556776E7,2.35892721E7,8.307360094E7,9.735970755E7,4.545514603E7,1.559343918E8,1.795500029E7,8.044652805E7,3.72570033E7,5.39662427E7,7571944.564,7.811697254E7,6191030.112,4.361514714E7,1.392855384E7,6487057.567,4.148359129E7,1.946026201E7,1.524671168E7,4711490.404,1.918139035E7,1.87922177E7,1.17155727E7,9630168.446,2.218278792E7,1.083266523E7,1.690197404E7,1.575327635E7,2.136140062E7,3.395233164E7,2.462003354E7,1.597009892E7,2.219728636E7,8933953.229,1.242505503E7,2.05380321E7,9764455.828,1.514036609E7,3.942105519E7,4.061665222E7,2.61042717E7,4.846779785E7,3.018938375E7,4.32655395E7,20457.06055,19505.40992,43669.35008,
15.502,891.68353,+,8143125.016,,,47,Adduct of existing identified peak,20906.91632,20654.77453,2779842.942,2847198.37,2274297.07,2890193.801,1818597.703,2829086.265,2694816.428,5603877.893,1101922.411,2820256.457,2969856.399,4743675.582,2229249.003,2232476.444,2840835.486,3052356.248,3194699.632,3437540.531,1709025.633,3656279.625,4343498.907,6982865.345,4118936.956,8143125.016,2905513.034,5271817.384,3315195.486,4914638.775,1834958.038,5409574.874,1601581.698,3907009.218,1783431.946,1470473.514,3870004.932,2936788.245,1440422.354,1319769.535,2166290.86,2931080.707,916157.1422,1969299.51,2339633.26,2185911.815,1643449.233,2936437.373,2004185.991,4006441.147,2381572.631,2678563.838,2257315.371,1865259.903,1738554.776,3498231.88,1491947.62,2527088.31,3792702.067,5081963.757,2199155.339,5099028.465,3367873.46,5252660.28,21677.72724,20669.2919,46275.08714,
15.522,875.70935,+,3.23126975E7,TG 16:1_18:2_18:2,TG,48,,21718.53679,21456.60669,6850182.19,5289647.917,5896732.177,5867820.441,3644697.307,6210916.442,6115364.626,1.77406477E7,2159114.158,6302552.311,7039498.653,1.21911387E7,5956943.745,4786636.194,6906862.955,5822087.108,7717336.39,7973487.073,3654561.942,7926718.521,4233951.665,2.412885892E7,1.066931267E7,3.23126975E7,7943757.265,1.951351477E7,7113518.133,1.572658843E7,3340744.886,2.113498774E7,2133785.707,1.306528231E7,3190888.592,2416011.172,1.031E7,5524553.093,4111977.935,1708820.01,4454385.971,6066183.568,4159005.111,3255636.021,4636069.607,3776586.551,3424166.55,5320650.683,5023519.324,9416991.222,5554093.291,5114675.021,4495661.656,3045912.478,3501091.917,7835801.169,3442189.09,5055997.288,8482133.814,1.495609313E7,6150124.36,1.578350034E7,8271724.103,1.305108418E7,23071.83318,21471.68763,48071.51697,
15.545,1011.81201,+,884712.1025,,,24,,9592.904074,9056.124692,334084.8627,147529.9426,702574.8038,172769.3593,338993.172,266049.1651,324350.1602,227095.1128,136110.512,215900.194,410453.2659,143579.2923,487181.5596,112255.2675,221257.0006,79114.58587,320402.3539,69235.97732,234794.3537,64564.71849,410169.638,429473.7412,884712.1025,276966.9341,271431.9816,143384.418,480238.8266,149602.2916,269435.3396,162575.8541,246956.7869,238467.5171,342748.0554,24401.9081,214648.6407,52304.66008,302262.9527,23350.09129,267872.4284,50696.9856,257114.228,32696.00235,433797.329,40864.325,382463.8885,51522.61439,241155.936,115234.8231,220451.1294,55664.64266,429997.9866,264425.6242,403807.527,196946.2378,453052.3268,177977.2542,431288.4399,98232.10274,561952.8627,127664.6486,409176.5676,107433.908,10443.77529,8782.862791,23757.42304,
15.549,975.73779,+,1584211.066,,,42,Adduct of existing peak,10811.91734,10206.927,1001234.468,276825.3884,1065775.687,207821.7675,582119.9834,322590.6759,841858.7154,457690.2391,297285.34,933082.7675,839955.5368,236810.493,913173.0245,92121.82821,535897.6724,120147.4382,560612.0258,121249.2842,553066.471,84914.2886,1584211.066,1037967.686,1581461.676,718260.8095,700869.7184,564444.092,914086.825,459215.2377,335966.2409,314155.5938,400806.7552,506736.2594,587124.27,61100.58176,532185.1053,86935.05245,472430.9449,27973.40003,446538.8567,77053.97576,698360.0003,69265.30201,648002.9093,53453.2186,577258.0774,62523.47515,527214.2072,203792.3181,454018.0536,72811.02493,836422.8359,327063.8648,615845.1572,309465.9407,789716.4822,261757.2682,871548.5354,115285.0805,797976.9476,293669.6297,760241.5005,251222.322,12851.27515,9898.940487,26776.38515,
15.559,915.68268,+,1.6078424E7,,,30,Adduct of existing identified peak,11693.65859,11039.32964,3794981.468,4889626.561,2745198.13,3437660.524,2299551.275,3085358.068,3951149.786,1.174412604E7,1900936.838,3318465.301,3935628.447,8412541.313,3423698.074,7838610.426,5089377.367,3919264.3,4337594.129,6928781.373,2720597.273,5135886.409,5768925.712,3616221.54,5904679.936,7023508.783,3794355.8,6167197.627,5294101.802,5924865.782,3007891.447,3972057.271,1919026.537,6235246.936,1929243.472,2001209.018,7699112.15,9545565.361,2029225.376,4513029.142,2695566.394,1.235573098E7,3051238.985,5531670.367,3621209.791,7663603.219,2005791.765,3511193.713,3253747.796,5037190.778,3033503.35,7658679.617,4386637.477,4345363.302,3041301.437,4200305.639,3868054.055,1492645.003,5548203.61,1.6078424E7,3208514.808,9432303.955,5316802.759,1.376633464E7,32908.00024,10706.22599,28960.07214,
15.564,935.77997,+,3.521905871E7,,,27,,13928.1894,13670.4675,6769171.94,1.051331902E7,8112122.49,2866774.727,3766192.11,1.152066408E7,4146444.609,1.22957833E7,2758502.699,7572956.449,1.09701826E7,1.773708018E7,5840124.596,1.081376714E7,7129752.389,7646102.215,1.039588275E7,1.515514437E7,5510192.27,6922806.38,1.669736452E7,1.942799675E7,1.289630187E7,3.521905871E7,6419439.778,1.327232396E7,6372466.266,2.243693918E7,4803815.341,1.264243653E7,3911646.589,1.899651267E7,2481561.705,4468239.954,8895504.677,1.240439384E7,5487041.466,4538571.38,6957341.817,1.554882091E7,6844839.89,7519213.787,3779573.381,1.035996179E7,5304047.454,9649737.236,3954821.968,1.000794788E7,5137081.113,9561076.777,9291672.527,2857326.481,6659073.816,4251264.691,8642612.101,1480118.515,8350285.527,1.035671118E7,8278519.63,1.901127587E7,1.056871575E7,2.051220552E7,33762.8959,12752.06918,34494.02654,
15.565,899.70898,+,4.276584661E7,TG 54:7,TG,39,,15180.68571,14899.7881,1.377968389E7,1.625979618E7,1.096111459E7,1.428156105E7,3926365.945,1.554212925E7,8122882.121,3.740311501E7,5867004.071,8711977.257,1.574981803E7,2.672638677E7,6579705.231,1.449052449E7,1.07989866E7,1.03755252E7,1.526372231E7,2.109141283E7,7976283.728,1708790.245,1.071947489E7,3.50417577E7,2.008436062E7,4.276584661E7,1.216348746E7,7769568.68,1.487686051E7,3.385398434E7,5839759.567,2.447597672E7,5317937.661,2.958691932E7,4707779.123,5990966.939,7427864.539,1.689197544E7,7305336.707,5889572.95,5437839.692,2794630.363,9250311.624,1.010255068E7,6372610.193,1.342699704E7,6696052.748,3021877.404,1.049867152E7,2.275383771E7,7767588.045,1.306298886E7,1.155757854E7,6866287.92,9083083.418,1.74661368E7,1.117873361E7,1.433002369E7,1.181095392E7,1.378829923E7,9044651.983,1.961877408E7,6051134.365,3.06658584E7,37114.94899,13898.80256,37595.91149,
15.569,894.75427,+,3.172550762E8,,,54,Adduct of existing identified peak,15924.93713,26455.02867,6.474548737E7,9679496.186,4.996674438E7,8572279.884,1.420574141E7,1.197766199E7,3.406672738E7,2.237508951E8,7974461.695,6.6697057E7,3.630241372E7,1.269765182E8,5.251629708E7,5630533.587,7.091051049E7,1.006088068E7,6.513382655E7,1.007040194E7,1.192819114E7,9814545.747,5.643245352E7,3.172550762E8,1.283542554E8,8.306789333E7,5.36279439E7,2.639668723E8,8.041463092E7,2.761619494E7,3.34798411E7,1.280733922E8,5681502.96,2.113070991E7,1.523895193E7,2838422.657,2.730487221E7,7824970.694,2.763420921E7,2305786.116,1.494726118E7,6988867.135,2.031458083E7,4420205.418,2.24584777E7,4256578.565,1.565038071E7,6385966.245,3.635448695E7,1.680486089E7,2.290138329E7,6236282.378,5.43743879E7,2.173686811E7,3.071828456E7,7.492886914E7,4.712637257E7,7107587.496,4.254075563E7,2.081069226E7,8.219061704E7,2.288386233E7,3.526436225E7,1.706947539E7,39362.88021,15328.36613,39439.09636,
15.571,599.50311,+,7614930.894,,,30,In-source fragment,15284.70582,25391.45539,748835.3,607404.0884,514064.3982,721007.0402,233872.3246,773551.5557,516998.6313,2600674.418,143570.6574,636656.4121,849382.0234,1528820.904,552437.7298,557269.0386,838181.2664,840823.2248,1020456.016,1045557.385,294080.873,1007424.083,2257871.062,5205398.662,1568904.586,7614930.894,755099.2543,3719033.313,654543.1297,2257271.607,367451.738,3956356.2,198313.9907,2002643.612,289325.7655,173399.9618,1218738.244,789846.3284,300736.5062,169170.1564,346645.2705,816321.1844,447000.4404,427302.5532,418353.6258,454695.1683,239497.0856,472624.5243,472785.9163,1275289.835,507824.9166,460290.3659,451260.3235,225688.0079,275828.8825,739732.2827,493212.6502,801041.5368,606270.873,1703866.055,678529.5715,2199776.652,759546.9704,1910160.866,18167.72676,13994.03903,37853.52374,
15.571,996.80157,+,1248771.772,,,34,Adduct of existing peak,11180.69495,10973.81165,464308.5023,359811.0508,669476.4889,810808.8209,200941.0245,908310.3748,311104.1427,1102104.031,105021.3032,596192.2032,614671.8732,295546.287,453407.4171,90034.77383,632114.7277,165874.6552,201208.9841,125977.6456,176652.6638,111205.8084,826898.5185,549972.188,903048.1244,630885.4897,160322.7948,913978.9632,519024.9693,262058.5242,238279.202,780984.2317,115099.5989,914073.8517,283151.1735,43908.19123,385401.571,102018.2853,178472.1298,40467.88602,265484.933,107891.2573,301286.9828,59752.41205,235562.6691,60289.21472,407966.3683,93426.23494,248909.4402,378622.2131,193983.9847,114550.6273,621047.2288,815178.9507,937238.6659,492774.0138,1248771.772,652784.719,451679.7253,499900.5725,473884.4092,349657.9909,1034107.887,201474.8414,13289.61207,10236.57788,11224.82233,
15.576,936.78424,+,2.304474989E7,,,29,M+1 isotope,16402.70228,27248.70784,6769171.94,1.051331902E7,8112122.49,1.024506316E7,3175163.329,1.152066408E7,7635550.913,7678635.752,2839119.145,6996931.89,1.082781298E7,1.773708018E7,5840124.596,1.081376714E7,1.037198164E7,7323548.844,1.042758691E7,1.515514437E7,5510192.27,6922806.38,1.112812955E7,1.942799675E7,1.289630187E7,2.098275737E7,6419439.778,2.304474989E7,8886168.575,2.243693918E7,5901600.343,2.221617734E7,3999785.243,1.788701452E7,2481561.705,4411076.174,8895504.677,1.240439384E7,5112362.364,4496133.203,6944232.938,1.554882091E7,6975212.112,7519213.787,6641366.85,1.035996179E7,5304047.454,9649737.236,3954821.968,1.000794788E7,5137081.113,9561076.777,6711978.938,2857326.481,5134948.693,1.240336683E7,8607466.568,1.017303939E7,6449349.014,1.035671118E7,7750866.167,1.817974018E7,1.056871575E7,2.051220552E7,33762.8959,33513.83192,40622.31147,
15.58,987.81195,+,6054864.037,TG 18:0_20:5_22:6,TG,58,,11115.28892,10909.61586,1857819.051,303523.5406,3263847.712,558231.4013,1561460.567,600371.8124,1988138.248,1712644.156,222145.1372,2723896.86,2539151.082,715556.4589,2898406.97,115537.9663,1419329.523,332414.2334,1624009.32,226760.6184,1444567.603,143474.2919,6054864.037,3123728.304,5022586.213,4675864.143,1405618.648,2046776.06,3283286.481,1432943.624,1359794.065,2435020.206,878521.6819,1811790.987,1650360.05,68889.89668,1577012.764,259151.0183,1582598.796,40231.15262,1078026.709,263936.366,1361522.277,79981.00636,2073945.217,115568.9477,1195763.971,142233.9349,1304857.364,491276.5215,1229847.108,165987.6842,5211472.817,604715.8536,1754531.15,974690.5562,2054245.372,675104.8904,2383844.733,742891.8072,2730528.438,555040.1171,3296318.165,783116.8563,13211.86906,10176.69485,11159.15815,
15.625,896.77014,+,5.177899572E8,TG 54:6,TG,29,,19418.59395,33663.65637,6.557944148E7,5.734491914E7,5.192745677E7,6.042679449E7,2.855359932E7,5.559658046E7,4.637274495E7,2.232762554E8,1.068195697E7,7.146743673E7,3.225922895E7,1.267532962E8,5.525849322E7,5.301004124E7,7.118887537E7,2.687620943E7,6.551289004E7,8.959986579E7,2.82639239E7,7.432516274E7,1.614656065E8,1.131222412E7,1.290963695E8,5.177899572E8,5.67507849E7,2.620056785E8,8.090801217E7,1.778181098E8,3.381090712E7,1.302508552E8,1.803484629E7,1.384480182E8,2.337413259E7,1.924656061E7,1.245011531E8,5.760115997E7,2.839350543E7,1.479258428E7,3.187947212E7,6.631497663E7,3.899083655E7,3.522620717E7,3.965712366E7,4.257685697E7,2.555109949E7,4.702084507E7,3.993796199E7,8.976122668E7,3.394766866E7,4.245757348E7,5.467273497E7,2.126668602E7,3.63382048E7,7.492886914E7,5.425789214E7,6.078367746E7,8.629073321E7,1.454009761E8,6.575086573E7,1.760500163E8,3.649929926E7,1.470544614E8,43682.81722,41403.72923,35884.17328,
15.625,987.8125,+,1.749351141E7,,,58,Adduct of existing identified peak,13303.27006,23062.26255,9876739.898,8126395.873,1.040147204E7,7094397.277,6529365.251,8393333.063,8442613.608,1.431431831E7,3643979.407,1.15034361E7,1.153159063E7,9853012.076,1.021900814E7,5274183.311,9382872.579,7148515.92,8216914.79,6379402.074,6177015.886,6205960.803,1.393677611E7,1.26728621E7,1.244961824E7,1.749351141E7,7065773.74,1.405816405E7,8883379.429,1.172712732E7,5860920.485,1.276130123E7,4557031.636,1.212067532E7,5944300.407,2409291.389,8384378.557,5032722.073,5934539.374,1885629.809,5759116.318,5448806.069,6406445.494,2964041.327,6704228.529,4150166.63,5523995.715,4756003.85,5458601.518,7901591.307,7020318.322,4302227.389,1.095625557E7,7170530.779,9135496.855,8823764.958,1.095171519E7,8312833.125,8684061.544,1.137896967E7,8899737.465,8250601.144,1.007771024E7,8976378.684,16501.1764,28364.82358,12788.15201,
15.625,818.7229,+,1.353904208E7,,,63,,15845.38756,27469.22272,1314158.058,1495392.958,1619508.013,2163384.564,2436874.224,1224613.482,1643066.509,4892446.151,231071.128,1824905.951,2347713.663,3262249.825,2150328.538,1295588.232,2575481.068,2340664.869,3356514.548,2742091.474,2927350.929,1933632.195,3194387.357,1.017608217E7,1866621.188,1.353904208E7,762777.9315,7068210.676,4118041.702,6090010.412,884731.1354,8125944.871,436565.3984,3285137.618,4022414.785,603209.6207,4952813.429,1982912.83,2850410.742,552544.5401,5753174.499,2246745.101,3935534.293,917833.4289,4747227.643,1309257.971,3013915.146,1720978.961,4294058.522,3889824.243,2998833.78,1631136.481,2244894.48,798583.8467,1286355.418,1494906.55,334024.9367,1729220.636,5265784.691,3234170.013,782795.7104,5732766.661,1431746.192,4423571.958,25499.07821,33785.04839,15231.83577,
15.628,951.74011,+,4.696885778E7,TG 58:9,TG,63,Redundant Identification,12551.86873,21759.64938,1.707802613E7,1.26437516E7,1.860956449E7,1.051526339E7,1.010207546E7,1.320701252E7,1.545360293E7,2.926895741E7,8882277.033,2.030594768E7,2.108687669E7,1.785250289E7,1.877392791E7,9909300.713,1.691673089E7,1.39293189E7,1.503468881E7,1.060543298E7,1.014326531E7,9351910.758,3.060990637E7,2.946547498E7,3.378771965E7,4.696885778E7,1.742749011E7,3.288255805E7,1.706264991E7,2.164726274E7,8345730.654,3.651670236E7,7154491.982,2.288035558E7,8830978.259,3327956.74,1.665688307E7,7654934.89,9186368.522,2572602.324,8131041.232,7902839.884,9826767.094,4179465.328,1.101982076E7,5762263.431,8375348.858,6778065.69,9669532.252,1.665131854E7,1.211660855E7,6137252.315,3.190235386E7,9871073.392,1.434097163E7,1.362468215E7,1.947220028E7,1.287468492E7,1.806209614E7,1.699597125E7,1.673117997E7,1.868882424E7,1.890267164E7,1.673901055E7,15569.14948,26762.70876,12065.84581,
15.629,870.7547,+,2.342645188E8,TG 52:5,TG,78,,14260.78979,24722.19814,8.675890175E7,6.014023228E7,8.773663651E7,5.372727382E7,5.518081523E7,6.262218474E7,7.581756691E7,1.691996398E8,1.316751775E7,9.144335082E7,1.054663684E8,1.089442025E8,6.797263498E7,4.063062505E7,1.081203569E8,5.565978463E7,1.198986413E8,619870.9982,5.323475883E7,5.234191713E7,6.007282687E7,1.042842E8,1.556099629E8,1.925273263E8,7.114726024E7,8.126640997E7,1.353851966E8,1.709273068E8,4.570791874E7,2.342645188E8,2.108431001E7,1.101993132E8,4.903784529E7,1.559847658E7,3.665052911E7,5.915271842E7,4.882095999E7,1.212849099E7,5.054815433E7,1.482934524E7,7.513977918E7,2.997135002E7,7.206063762E7,2.795553678E7,5.903257648E7,4.762087373E7,8.226177228E7,8.0577617E7,7.204736548E7,5.20188167E7,7.846882131E7,3.396187226E7,4.912047056E7,7.69285576E7,3.696165688E7,5.358292549E7,1.338357174E8,1.364349911E8,9.595799676E7,6.350369817E7,1.204362492E8,4.578579233E7,17688.8695,30406.41772,13708.59546,
15.63,946.78546,+,2.844317902E8,TG 58:9,TG,126,,11167.07153,20766.82037,7.751917047E7,6.464531094E7,8.36876421E7,3.808128846E7,3.880159743E7,4.571289698E7,5.921153606E7,1.312141241E8,1.488684802E7,8.916852513E7,9.159549715E7,6.469897254E7,8.129649691E7,2.38062259E7,7.273891188E7,4.029198057E7,5.931072399E7,3.582401589E7,3.730588515E7,3.245984135E7,1.666205237E8,1.482162722E8,1.615426915E8,2.844317902E8,5.2443221E7,1.604476982E8,7.330892738E7,9.557870178E7,3.342203384E7,1.377172419E8,2.26195987E7,1.011399942E8,3.227224787E7,9146519.682,7.348306241E7,2.409092138E7,3.465283445E7,6337443.813,2.903550843E7,2.427178276E7,4.075485377E7,1.182910139E7,4.380086127E7,1.551208156E7,3.275051885E7,1.988753017E7,3.819511351E7,5.028911825E7,4.635222793E7,2.063226942E7,8.141255537E7,3.196498761E7,5.743210662E7,5.239116361E7,7.669664283E7,4.5208197E7,7.873130158E7,6.761067078E7,8.184860257E7,8.092223708E7,8.116662475E7,6.730553271E7,13849.99703,25541.60481,11515.31664,
15.631,963.72162,-,1509208.974,,,25,Adduct of existing peak,11532.0207,11607.64021,299411.1332,123049.4655,232191.8685,129561.9337,114679.2836,153928.8257,210452.2755,503386.6448,89113.31074,377896.4357,383134.5271,239663.5727,340323.4822,41877.0329,326920.7067,180254.1652,204360.5822,130049.8772,126501.1434,121043.0928,836604.5898,727801.9476,839041.5743,1509208.974,239025.3701,719440.7995,265954.5782,332645.5685,73388.31872,618946.2634,66393.87809,431484.5658,98882.00885,36400.13737,308109.6121,31837.32861,105291.2168,27036.03186,94295.83619,62027.97362,111802.0932,25592.83941,121238.2045,32487.62098,79365.97797,39297.28074,117891.278,193961.1616,120312.0578,31809.85898,264669.6408,57556.59486,199340.9357,144454.4129,286211.9506,122788.951,301570.3788,240748.3039,454331.5476,412299.5146,297875.4329,227995.4277,31199.65207,14086.48359,13481.64514,
15.634,967.71417,+,1.324531965E7,,,80,,12268.76639,22815.58483,9679610.944,7333700.025,8782864.545,5803005.313,6323228.335,8593720.114,8105298.107,1.232342034E7,5292912.646,9293250.029,1.029820395E7,8404845.605,8015183.684,4389634.255,8662468.186,6136044.894,7825384.199,5573446.603,5114758.331,5595928.056,1.044007362E7,1.169463445E7,1.324531965E7,1.058962181E7,7552560.572,7799511.046,7318677.233,5313090.754,3158655.485,9087743.891,4010794.968,8301093.063,4706604.653,2695452.373,8667257.8,4194332.056,4946520.276,1734702.701,5507234.193,4695792.292,5498074.016,2763427.624,4553994.103,3913992.065,4843421.068,4530109.386,3222687.494,5965851.229,5808275.912,3782851.285,1.075136943E7,6720597.317,7057105.299,7950248.66,1.088086965E7,6927828.701,6739551.719,6938751.843,6749163.855,7799710.562,1.033055467E7,7036256.116,15216.37769,28061.42881,12651.36785,
15.641,609.34143,-,2344458.142,,,31,,66823.36209,34255.54104,567722.809,355798.7241,594755.5387,211383.284,236964.2633,235664.0158,471632.1854,858713.4903,619826.7749,663334.5746,630072.2103,391878.0995,646890.5129,157796.4118,491720.0934,746235.5642,532800.5682,283142.4018,379747.0065,172464.3343,1883864.246,1388362.823,1360333.659,2344458.142,1180998.809,1329398.393,618692.6433,638614.4835,522195.3363,1190882.159,183947.5821,669703.3459,257228.8425,144182.6098,529345.2876,241059.2402,237526.6285,132955.2095,281122.6142,228325.1058,409944.9297,150070.682,390358.7449,226593.934,291526.7292,230688.3075,279806.7983,304935.9821,393048.0808,168013.3817,581067.8946,224293.5933,265915.0242,323619.1871,334873.5315,240665.3997,843930.7209,480326.9266,875930.0976,644762.6288,673371.6456,491246.4945,45869.18681,70226.49117,27513.93947,
