Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
0.536,679.05463,+,2.408420557E7,,,49,,6939.264074,7204.617522,1.145547821E7,1.728813724E7,1.620890958E7,2.381848887E7,1.396265002E7,1.222900983E7,1.049443411E7,7822806.08,685473.6374,1.061063514E7,1.54243167E7,1.580575361E7,1.293987897E7,1.536694302E7,1.406943842E7,1.887773316E7,6530743.197,2.008174335E7,1.166661409E7,1.659648816E7,1.694203107E7,1.388433905E7,1.980645242E7,1.51735874E7,1388749.128,2.408420557E7,1.415346005E7,1.535774831E7,1.446486608E7,1.75590854E7,1.152504323E7,1.300952735E7,1.521910321E7,2.162992354E7,1.393728586E7,2.082227513E7,2.129621733E7,1.426783585E7,1.485085835E7,2.296365086E7,1.180029584E7,1.623683902E7,8071878.242,1.948473098E7,1.666100619E7,1.008027613E7,9897530.792,2.264904626E7,1.211324865E7,1.614773802E7,1.775421328E7,1.802183663E7,1.231938466E7,1.25844219E7,6377443.224,1.771939928E7,1.647246405E7,1.366982858E7,1.568380567E7,1.29043889E7,1.353819809E7,1.360893058E7,8616.499626,7755.590041,7473.385618,
0.536,316.06808,+,1.827484004E7,,,2,M+1 isotope,4378.303283,4545.72707,7556174.728,6499979.365,1.00100974E7,1.005620712E7,7905047.717,5542067.78,4543498.612,4903442.213,327114.21,3664899.81,7309376.267,4475633.849,7594129.369,7564678.137,6683405.087,7488136.94,2787904.998,9753790.706,9928079.387,7640941.934,8219742.725,5620872.195,9322587.389,6987178.614,747537.6321,8597541.375,6740494.62,9448501.341,7631271.242,7094607.217,6701817.366,6597184.815,9181309.01,9987633.81,1.827484004E7,9795756.979,9855382.442,6674936.642,4397005.304,8431396.633,7799896.85,6676403.049,8595511.328,7520435.333,9416969.315,359761.5687,4731366.545,9621082.978,8712731.587,7056554.223,8420149.633,8487791.749,6956744.388,6618238.201,4927378.348,9648841.751,9769095.432,3891833.68,5389110.058,6525231.725,8205629.155,3259964.744,5291.964142,4646.295036,4687.676666,
0.536,970.13434,-,1.068389164E7,,,5,M+1 isotope,30329.5012,6519.522525,4209376.801,1.068389164E7,7045119.601,4359782.619,4137236.302,6070512.677,4120097.167,4173290.901,160317.9725,4277640.086,5472538.549,7525684.822,4106674.403,5351271.172,5953052.371,5431160.411,4289806.158,7100110.429,4396573.827,6287680.369,5533743.162,6149514.306,5595415.49,6400232.34,551935.7993,8496602.25,6858657.542,3935175.082,5014650.41,7317167.7,4677581.656,6280544.338,3988121.074,4481496.825,2386529.055,8206838.931,5413783.394,2830498.139,2948413.894,6098956.338,5143789.269,6367888.191,1418484.071,5933388.09,3836236.67,7426258.578,2202129.899,6912481.779,5356788.327,4670739.088,7475798.778,6657259.872,5769849.251,4794256.188,4676932.271,4614542.99,5245087.332,2949292.622,6662081.211,6139177.269,6682480.324,5159606.579,9583.047738,92077.79202,6720.363373,
0.536,1009.0954,+,6413903.027,,,4,Adduct of existing peak,5674.972594,5891.980267,2717249.175,4058283.518,2988550.092,3795551.985,3024836.92,3426397.023,3435291.845,2767181.588,230918.7703,940604.875,6413903.027,2294822.284,2188683.388,3302587.941,2774111.494,2587751.059,4581102.581,4438337.983,3782099.354,3529824.573,513365.6131,3439897.457,3170316.136,2579587.222,1240755.755,3899758.264,2849075.404,3501667.212,3772423.417,4019476.405,2109822.118,475987.6132,2370761.604,4287270.794,2392650.745,3966811.689,3616187.859,2336042.146,2936886.121,3963932.516,1739031.715,3138529.057,3629317.332,4067872.568,3034315.692,3137426.869,1162860.527,5188975.587,3194896.89,3238661.127,2900454.361,4228438.087,2001921.233,3395477.793,820617.5016,3876660.149,2934824.121,3908545.994,3498313.402,3586416.708,2255874.39,3678414.313,7046.626085,6022.332235,6111.780459,
0.537,641.1087,+,5.522237641E7,,,36,,4957.644286,5147.221739,4.677270012E7,5.522237641E7,4.636131705E7,3.699950796E7,2.186571091E7,3.143718621E7,2.537287675E7,1.570120628E7,286282.5193,2.777179522E7,2.781395224E7,8711962.413,2.562287718E7,3.440919652E7,4.372639346E7,3.74908262E7,7173091.256,5.007386194E7,3.934304154E7,3.552813501E7,2.0212995E7,2.819441959E7,5.131011209E7,1.754835488E7,3035805.818,3.969331478E7,4.179171307E7,1.953249672E7,3.657379723E7,4.184796777E7,2.861964261E7,2.871149775E7,4.484822826E7,4.844403433E7,1.066503672E7,4.903955946E7,4.634647031E7,1.965594568E7,2.62872294E7,4.541242226E7,2.860545386E7,3.333306424E7,3.836633752E7,3.85031394E7,3.601259565E7,2.125426597E7,2.207764263E7,4.305924364E7,3.608423738E7,3.01108111E7,3.616866224E7,3.746664874E7,3.428703465E7,3.415573817E7,2.455847604E7,3.852844584E7,4.172902986E7,6220326.429,4.279893873E7,3.789880355E7,3.219857804E7,2.889173745E7,5992.201567,5261.096948,5307.954232,
0.537,953.17328,+,1.160793245E7,,,2,Adduct of existing peak,5201.77948,5400.692522,7782841.996,7673801.084,8286942.322,4622400.282,4615106.106,6040658.789,2967634.761,2398399.882,211664.1977,2425332.585,6558539.994,4611205.887,4270729.738,5984824.961,6952818.696,7779234.877,2064987.881,8675345.291,4714252.773,7222642.762,8206533.156,5853473.727,9697455.137,5993044.225,1070887.171,7973452.087,6177280.153,3021071.803,5074848.588,7683371.571,3825332.14,5548138.866,8246006.875,5899042.283,5697186.002,1.160793245E7,5476150.738,2549310.656,4353057.318,7876719.642,5082854.179,4985718.931,6360756.905,8044569.731,5562999.242,3459906.295,4181082.555,9349734.601,7397884.416,3056176.956,7181418.235,7767049.723,4802226.153,6115535.327,4261596.161,6269735.457,7359297.263,4778908.066,7175280.764,8367260.377,6979485.823,5900004.713,6287.2827,5520.175424,5569.340157,
0.538,645.10529,+,3.530958408E7,,,17,Adduct of existing peak,5479.101705,5688.619388,2.650075243E7,2.407309794E7,3.290109284E7,3.358778895E7,2.382100485E7,2.971512832E7,1.358261257E7,8384891.482,2041558.792,7789073.508,2.68880619E7,2.068868785E7,1.690508423E7,2.130794162E7,2.170492018E7,2.330099508E7,7193130.844,3.459079255E7,2.580980019E7,2.146956497E7,2.96592004E7,1.929929651E7,2.995349198E7,2.219912321E7,2235990.86,3.141799912E7,2.334499468E7,2.867717274E7,2.257569713E7,3.179600998E7,1.556007729E7,2.000861212E7,2.615996855E7,3.427731496E7,2.837018453E7,3.190201062E7,2.880297318E7,1.729845596E7,2.040515837E7,2.917362679E7,2.273706279E7,2.015304679E7,2.432229164E7,2.848557083E7,2.886404388E7,1.821132296E7,9508612.475,3.530958408E7,2.419870697E7,1.924969665E7,2.673505692E7,2.584720481E7,1.76957824E7,2.707599207E7,1.340027281E7,2.744822354E7,2.69467282E7,1.465934283E7,2.879579983E7,1.827095487E7,2.88338813E7,1.890031131E7,6622.476307,5814.472276,5866.258127,
0.539,642.10889,+,4.742477292E7,,,12,M+1 isotope,6090.061394,6322.941822,2.92387124E7,3.955501607E7,4.742477292E7,3.453947567E7,2.741781105E7,2.893442971E7,1.919339307E7,1.410546857E7,1590461.576,1.634083149E7,3.038504157E7,1.670043495E7,1.975106457E7,2.753162371E7,3.505421816E7,3.11751691E7,1.214413011E7,4.48668829E7,3.08212012E7,3.031016833E7,4.458798606E7,2.515082429E7,4.296157404E7,2.8858824E7,2524895.568,4.613092979E7,3.426330283E7,1.822236369E7,3.003323837E7,4.05792439E7,2.317553814E7,2.563123156E7,3.783454824E7,3.995562137E7,4.049455364E7,1.006689337E7,3.817375396E7,1.97293703E7,2.714548908E7,3.397486412E7,2.881937872E7,8435939.279,3.450754591E7,3.529550905E7,3.483240281E7,1.933015708E7,1.817615088E7,4.472156537E7,2.703723937E7,2.037922431E7,4.003792601E7,3.380574759E7,8877344.085,2.950171055E7,2.010001885E7,3.38026807E7,3.853250196E7,1.861930782E7,4.130966955E7,2.49891154E7,3.304008426E7,2.402206814E7,7360.930579,6462.828223,6558.819026,
0.541,643.091,-,3.252863196E7,,,31,Adduct of existing peak,30903.40803,6642.887511,1.956224154E7,1.762462427E7,2.30029788E7,3.182063763E7,3.104428783E7,2.416874897E7,1.369101238E7,1.186934193E7,1003506.45,1.138637048E7,1.938660167E7,2.436523252E7,2.183469167E7,2.084986419E7,2.547073635E7,2.315656482E7,1.802962045E7,2.906104886E7,2.941156297E7,2.263187087E7,1.844435888E7,2.324860217E7,2.331901141E7,1.962209029E7,1598630.189,2.87817994E7,1.834282936E7,3.252863196E7,1.778663303E7,2.710605716E7,1.528944032E7,1.982639156E7,2.168272144E7,2.907871829E7,2.534221723E7,2.805495099E7,2.516967396E7,2.449154377E7,9246726.546,2.593783078E7,2.467900449E7,1.913191241E7,2.444959255E7,1.446992923E7,2.607244422E7,2.42576239E7,1.141039723E7,2.681600285E7,2.098899938E7,2.521739912E7,1.953491123E7,2.208661104E7,1.598467256E7,2.117451536E7,1.588863258E7,2.91410891E7,2.268927483E7,2.300420088E7,2.343470734E7,2.486119806E7,2.417256976E7,1.951659402E7,9764.381961,93820.12445,72028.34614,
0.541,951.15973,-,3.238112766E7,,,10,,31210.49125,6708.897037,1.625938951E7,3.238112766E7,2.424065021E7,9969524.962,1.22405841E7,2.428798335E7,1.402437834E7,1.428936356E7,500261.0813,1.290522908E7,1.909526541E7,2.507414301E7,1.064783321E7,1.797341839E7,2.147904606E7,1.375754497E7,1.777208669E7,2.872933096E7,1.406427281E7,2.320817438E7,2.713814625E7,3.204843784E7,2.517907095E7,2.325382858E7,1663566.711,3.060056614E7,2.482398323E7,8646979.005,1.818180965E7,2.633747903E7,1.872222895E7,2.447432396E7,1.485493873E7,2.245483967E7,2.32652949E7,2.253245858E7,1.778253729E7,3993011.155,9132579.86,2.666666298E7,1.621188169E7,1.94712827E7,1.627452374E7,1.736864686E7,1.353045353E7,2.449194325E7,8735852.518,2.307745692E7,1.808436902E7,1.352241225E7,1.914217778E7,2.325097103E7,1.802672355E7,1.658884084E7,1.349634223E7,1.56991644E7,1.912593228E7,1.216819847E7,2.03686087E7,1.952822223E7,1.95392155E7,1.543461796E7,9861.40938,94752.40307,72744.08263,
0.542,329.03067,-,2.882770264E8,,,55,,35414.6409,7612.606206,1.290198633E8,6.760283668E7,2.097892654E8,2.170598589E8,1.517545593E8,2.321839471E8,1.187354674E8,1.913929003E8,6381284.414,1.404236267E8,1.704726715E8,2.456139444E8,1.932584591E8,2.014200003E8,2.059239164E8,2.258963345E8,1.615572452E8,2.120171038E8,2.015999534E8,2.030765618E8,1.83854689E8,1.926305274E8,2.012114825E8,1.227757857E8,2.215194296E7,2.476182069E8,1.509375578E8,1.143243676E8,1.888038753E8,2.312637404E8,1.666530676E8,2.380384863E8,2.275710026E8,1.895104166E8,1.42463253E8,2.117508135E8,1.723258678E8,1.921839155E8,7.992772545E7,2.422655997E8,2.007342896E8,1.76580237E8,2.328510507E8,1.49293712E8,1.365306586E8,1.129640295E8,1.114404726E8,2.029583592E8,2.08687407E8,1.880087011E8,1.650393384E8,2.077819942E8,1.575765281E8,2.173414414E8,1.282112914E8,2.882770264E8,1.14266418E8,1.452781249E8,1.763548836E8,2.236196209E8,1.790766888E8,1.651242497E8,235854.3305,107515.8446,82542.93541,
0.542,663.08435,+,1.132577173E7,,,2,M+1 isotope,4099.497471,4152.94789,7629694.106,7576356.995,9599327.976,1.015948453E7,6278352.058,7988262.128,4540463.775,2231084.483,287525.0784,2759692.26,7090872.066,6909680.621,5040704.042,7162615.324,6277100.829,8642748.206,2467362.247,9833263.332,6772098.26,7051623.624,9320889.614,6612491.702,9792588.958,6518958.649,1111881.305,1.016006243E7,7261934.404,8879634.804,7108105.423,9937040.052,5299165.164,6677935.882,7314081.626,1.022244002E7,1.132577173E7,9832737.495,8098395.018,5652494.022,6746653.348,8585500.775,7161107.302,6584453.068,9822602.885,7787644.244,8413610.133,4100040.093,3678626.204,1.043231283E7,7595326.303,6439516.448,7475405.85,9260748.218,5879558.662,7778220.382,3500547.992,8256365.819,8756448.187,4894529.355,8553466.827,6199488.432,5770915.975,6425386.876,4954.977355,4350.423788,4389.170278,
0.544,677.04102,-,2.051154493E7,,,47,Adduct of existing peak,40401.4282,8684.548403,1.194909438E7,8570681.862,1.21768762E7,2.029266921E7,1.637714587E7,1.463159665E7,8395003.867,9653325.897,1204903.444,7964909.741,4792322.843,2.051154493E7,1.521338157E7,9532787.877,1.461551969E7,1.713293708E7,1.047627561E7,9530471.698,1.567642216E7,1.586191787E7,8736741.402,1.052947593E7,6100113.293,7478777.166,942764.2061,1.175465653E7,6162351.369,1.429310672E7,1.400635676E7,1.50861977E7,9113634.157,1.182912699E7,1.075125966E7,1.571689514E7,5810459.98,1.296963826E7,1.511374776E7,1.580227381E7,9878194.384,1.63356171E7,1.406458659E7,1.453440107E7,9868662.308,8246360.098,1.473922483E7,6713519.867,8273280.018,1.001867181E7,1.28418883E7,1.644652473E7,7942167.591,1.633290734E7,8884254.13,1.739704681E7,9495655.443,1.927570279E7,7001365.849,1.353839239E7,1.211669357E7,1.56939802E7,1.37802019E7,1.316526976E7,269065.3232,122655.3077,94165.92669,
0.544,969.13147,-,1.697296037E7,,,14,,36157.66032,7772.323038,1.089196547E7,1.697296037E7,1.411259849E7,5828326.675,7216628.264,1.11057182E7,6906003.247,6922304.194,191124.897,8222578.778,1.127504594E7,1.370329001E7,6667397.753,9840100.241,6517963.745,1.183950107E7,7109025.966,1.254660283E7,6655209.007,1.02759018E7,6439191.643,1.157831756E7,7618582.024,1.031768275E7,681656.4071,1.4907127E7,7110013.534,5477882.397,4376205.752,1.193709092E7,8089105.403,1.170819083E7,1.038643198E7,8204882.105,3452861.714,1.259404424E7,5381199.414,3022488.127,4954662.345,5136129.347,8558984.538,9870417.448,8912733.398,6381818.965,1.107179045E7,6923498.016,3505334.308,1.191793486E7,9341663.344,7580782.643,1.179022047E7,1.093465529E7,7257362.037,9879814.545,6178661.045,6578465.142,8023916.555,4351532.486,1.132409027E7,1.04066121E7,8373267.305,9059848.112,240802.6892,109771.5886,84274.7334,
0.544,627.12927,+,1.406242529E7,,,12,Adduct of existing peak,5907.660698,6133.566229,6989016.721,5745414.924,7675524.952,4404661.716,3121378.886,3450690.316,2620107.237,585876.1956,240387.0188,2696872.308,4084427.94,4013119.13,3380615.335,3418930.931,6191928.15,4287284.489,917111.0021,6133643.528,4268169.477,3597969.83,6306693.272,3353673.382,6745002.411,5557086.099,560175.9741,5896426.72,5398688.274,2379451.477,3762566.921,5996990.875,2595369.953,3102778.628,4620629.536,6045315.843,1.406242529E7,5551774.086,5028864.094,2343947.962,3906802.164,4502810.116,4482687.062,3809600.26,5066289.193,5306228.963,5876544.392,3053029.601,2481046.939,5281292.743,4400230.477,3302600.506,5692290.175,4457842.081,2865446.337,4246106.166,1704085.512,4689913.976,4851513.002,2544319.436,7890285.819,4025275.819,5280446.664,3233092.157,7140.466651,6269.262955,6325.09934,
0.544,678.03973,-,9751057.595,,,2,M+1 isotope,46963.63667,10263.30027,6136781.493,4158044.929,5203460.568,9447893.74,8932271.152,5485954.658,4186729.351,5657012.109,622583.1061,4674741.222,6327782.215,9751057.595,8452359.581,8853946.346,7083518.816,7353610.57,5250711.464,7147962.483,7855049.586,7349394.506,3081560.24,6319271.979,6779945.858,4684016.903,1414067.319,8860588.885,3587174.304,9376028.348,5357849.437,6954608.99,5494295.441,7107356.426,6321482.701,8856823.641,3134794.794,8944022.805,8004234.34,9504969.735,4659214.535,7053369.679,7842288.114,5703014.36,8067582.327,4574605.365,8804775.409,7148248.752,3239318.629,5811454.417,5391584.091,8500293.549,5360037.516,9097863.888,6869318.015,9746300.842,5491324.185,7830509.137,3465004.913,9519045.818,6789883.8,9646204.213,7019875.453,7416192.718,312768.3016,142577.6158,109460.8425,
0.544,351.01343,+,8987270.697,,,2,Adduct of existing peak,7817.639923,7232.572421,4642460.839,6624657.041,6925223.269,7874147.435,3282924.683,3532666.653,5028378.617,4340691.301,308947.3253,3972017.21,5489838.048,4675174.18,6425732.123,4777877.55,6566556.816,6685747.783,3068577.463,5873691.757,7710209.253,6517267.243,3662044.109,4629812.543,8987270.697,5489752.742,1144691.378,7572808.893,5212913.928,6601563.281,5007617.33,7216276.997,5737842.975,6086492.636,4757542.233,7652973.578,6236725.406,8414258.459,8128235.988,7380600.292,3521411.587,7161215.196,4976974.365,7142264.487,7009688.276,7290529.658,6711611.995,4833423.314,4060045.587,7298418.216,7128313.527,6484564.464,6168465.15,6184581.675,6056299.75,6318687.662,6836443.622,8563181.361,7544870.369,5267665.28,7634264.186,7134417.946,6496445.88,6420057.245,8419.888241,7827.34928,7458.42424,
0.545,315.06616,+,5.17803698E7,,,40,Adduct of existing peak,6114.78096,6348.606651,2.764704736E7,2.308511711E7,4.049719346E7,3.652691392E7,2.986495962E7,1.729734773E7,1.59649154E7,1.369920108E7,1569034.923,1.331087304E7,1.782964954E7,1.625722802E7,2.84904493E7,2.68894988E7,3.11593899E7,2.486234715E7,9336525.279,3.884576769E7,3.149036811E7,2.651868337E7,1.899355169E7,1.984027356E7,3.34149427E7,2.273268489E7,2195502.736,2.91505148E7,2.886590422E7,1.754936402E7,3.015754981E7,2.143946567E7,2.115008551E7,2.401404723E7,3.247012713E7,3.859875045E7,5.17803698E7,3.36087906E7,3.599512726E7,2.119532763E7,1.456571437E7,2.401081615E7,2.68963486E7,2.367941207E7,2.991161774E7,2.976975234E7,2.685941114E7,1.002896613E7,1.483164115E7,3.58680175E7,3.32278865E7,2.517134268E7,2.828392827E7,2.617556873E7,2.46501941E7,2.294908223E7,1.968817808E7,2.020335218E7,3.489655842E7,1.175854108E7,3.149676938E7,2.177387094E7,3.030656009E7,1.302370606E7,7390.808605,6870.689819,6546.854837,
0.546,623.13641,+,2.010694982E8,,,55,,5377.914702,5448.03349,1.933989403E8,1.685819518E8,1.976960003E8,7.780202502E7,7.340652666E7,1.128581787E8,8.068468699E7,5.853738626E7,3737808.536,9.048014174E7,1.098174994E8,7.282328369E7,8.262611705E7,1.150209277E8,1.571867498E8,1.285530759E8,6.750782278E7,1.681324077E8,1.03151334E8,1.248833597E8,2.010694982E8,1.183284349E8,1.814051894E8,1.39694478E8,8682616.178,1.811455506E8,1.517071617E8,5.15989967E7,1.119188717E8,1.839274752E8,8.771581419E7,1.080871904E8,1.621305868E8,1.478779113E8,7.274911627E7,1.643614544E8,1.305016834E8,4.066634192E7,1.012027772E8,1.371890721E8,1.210327337E8,1.120618292E8,1.271020131E8,1.570188358E8,1.459868991E8,7.347166777E7,7.230815419E7,1.695275445E8,1.278870664E8,8.283662876E7,1.80113056E8,1.508205805E8,1.15507526E8,1.258613097E8,1.011030011E8,1.161636376E8,1.583058911E8,7.533022649E7,1.192369012E8,1.640389322E8,1.511861611E8,9.581439098E7,6500.17368,5707.091714,5757.921193,
0.546,639.09473,-,4.541555169E7,,,42,Adduct of existing peak,36171.46951,7775.291413,1.84768342E7,2.585771386E7,3.994481211E7,3.438025153E7,3.359199551E7,1.22279615E7,1.940436814E7,1.048099081E7,1396436.846,2.123632254E7,1.710525498E7,4.285356689E7,2.858312686E7,2.66137401E7,4.471466153E7,3.684209097E7,2.644809924E7,4.541555169E7,5627171.866,3.524002378E7,3.633615818E7,3.073251893E7,3.152009711E7,1.515949802E7,2567608.681,4.203485784E7,2.084253576E7,3.554179525E7,3.315794641E7,4.475984543E7,1.397916322E7,1.404923384E7,1.117240533E7,4.122689203E7,3.698819587E7,4.176321989E7,9071461.235,2.578180795E7,1.895156362E7,1.641972092E7,7770803.567,1.548994604E7,7984711.082,2.151029082E7,3.192049635E7,3.968246413E7,1.473937576E7,3.0513567E7,3.263654903E7,9215159.297,2.737430208E7,2.859246049E7,3.207914721E7,3.080847772E7,1.116410668E7,3.72515799E7,3.505246044E7,2.534455973E7,3.228671185E7,3.589485751E7,3.534942208E7,2.973250384E7,240894.6557,109813.5121,84306.91928,
0.547,913.21271,-,2.764217823E7,,,2,Adduct of existing peak,39227.84698,8432.279526,1.527562842E7,2.764217823E7,1.510035295E7,706118.5676,2819099.774,8509757.226,4404500.822,6701936.636,420650.7034,1.026918974E7,1.05566934E7,1.113923899E7,3200232.813,7178879.334,1.303915557E7,6347479.136,8976662.124,1.132902875E7,3176550.651,8596311.136,1.786201331E7,1.151111508E7,1.504601813E7,1.238529475E7,356712.9807,1.436685992E7,2.27902689E7,635395.2372,7633807.922,1.097567489E7,7349240.027,9471122.016,9805533.827,8226230.534,1803960.772,1.124718902E7,5884534.829,981610.7056,5187816.083,1.177693328E7,8092109.778,1.02306288E7,6597282.866,6929434.701,5907459.54,7253258.832,2918630.057,8959012.984,8391586.985,2390618.994,1.60125667E7,8097203.184,9982705.227,5237046.611,7360715.053,4214892.244,5050440.2,3101423.531,1.030559997E7,7164779.281,1.082794823E7,5128872.519,261249.5101,119092.4147,91430.59361,
0.547,498.05859,+,9944921.154,,,4,M+1 isotope,9261.686685,8568.547586,3935285.881,8528622.772,4250004.85,4705402.337,2358758.225,2103297.69,9944921.154,1538683.385,3134141.745,2803894.485,1311761.613,2366043.672,2443394.685,3538618.794,4660553.98,3759300.635,1050044.693,4404641.4,5771650.103,3319357.893,2728256.758,2959372.467,5001383.751,4593718.369,3025569.99,4524640.912,2644765.449,1969784.267,4568085.579,3652278.457,4739531.013,3921277.277,2025316.604,5313379.889,2722052.771,3919121.29,8930231.938,2778418.476,3211786.415,2735437.488,4025527.334,6341936.806,1834486.446,2270096.953,4246124.346,1020759.985,6197918.492,4602411.66,2404912.3,5292499.757,2945763.845,1897462.018,4632699.135,2109521.507,3026587.86,5774161.159,2594275.038,2619644.492,2752813.38,2484293.724,2583429.848,3236173.102,10247.71778,9273.18952,8888.197062,
