,ID,molec_class,550,551,552,553,562,568,569,570,571,582,650,651,652,653,690,691,692,713,714,715,superclass,ttpval,log_qval_tt,last_meal_rab_mean,last_meal_rod_mean,log2_fc_last_meal,log2_fc_rod-rab2rod,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,dummy,i
dl_848,TG 58:10,TG,25.433007714483047,23.13615995975381,23.042545572740213,23.282065816408306,22.651332169622023,23.39100018796147,22.05898146698859,22.982334774109248,23.789549564451747,23.7695118112152,23.94055735255143,23.282065816408306,24.246265094980462,23.72858154716032,21.84029254744584,25.71030281344201,22.683590544867915,22.958016025432713,25.913421222613916,23.931568569324174,Glycerolipid,0.35969160009962575,0.3849763291902747,23.274771339385598,23.757519322789353,-0.4827479834037547,-0.6416714525153431,58.0,10.0,58:10,True,lipid,True,dl_848
dl_851,TG 52:6,TG,23.632008287465265,21.022365659740558,23.707672557397338,24.02749298932271,22.12682832374404,21.57348330830612,19.52373976877103,24.22435031855202,23.416995396494414,21.647075199655596,22.133470305937845,21.584738281211173,23.39100018796147,23.267851957188608,21.21898013876569,23.14068550244794,23.984679905783736,23.984679905783736,22.07748326688926,22.44084701885486,Glycerolipid,0.0004638903873933102,2.891537583538672,23.798246831712806,21.964515419867986,1.8337314118448198,-0.25043942699250366,52.0,6.0,52:6,True,lipid,True,dl_851
dl_853,TG 16:0_22:6_22:6,TG,22.309937263249182,18.012204758113263,17.9603821063735,17.708260685054185,18.04691097413309,18.608078163910218,17.71361434276725,17.69366425677057,20.220313620421116,19.30433814552139,19.46021405731571,19.020802761468182,18.693225390863493,18.45274487695801,17.761762275303713,21.967125927757067,16.67624526069101,17.663187100525583,22.48561506022035,19.670743389374543,Glycerolipid,0.01875667900664523,1.508140751369529,17.83538709674805,19.583204672273467,-1.747817575525417,-0.8874157307472359,60.0,12.0,60:12,False,lipid,True,dl_853
dl_855,TG 18:1_22:6_22:6,TG,21.239791312937903,20.725900250116844,19.289634701961003,19.77421369593185,20.124033949670764,20.535666627213235,19.544662534022123,18.782342271851594,20.780968550088883,20.990536183409247,21.11809968883362,21.381224515076923,20.533984021906974,20.201345334563882,18.863791671527043,21.39619735926038,17.85482804303048,18.225819809704383,22.07503570530347,20.793670534793822,Glycerolipid,0.0022273754444426543,2.3130188748436793,19.237452554135736,20.736121452481093,-1.4986688983453575,-0.37492333044792403,62.0,13.0,62:13,False,lipid,True,dl_855
dl_860,TG 15:0_18:2_22:6,TG,20.210897257247705,18.268223537061957,17.81840935427185,17.775596576043135,17.93243366839148,18.528909552795017,17.208169455420308,17.30135207457447,18.906508732804227,18.74793798557634,19.201202926138052,18.366509284979482,18.483919240579844,18.081558938663413,17.4550820845389,20.618979966456678,16.072351254859377,17.435471088867498,20.814083061885775,18.898485008919536,Glycerolipid,0.014509817568430654,1.6128663827443313,17.566951218265654,18.858263270939652,-1.291312052673998,-0.6824265522534958,55.0,8.0,55:8,False,lipid,True,dl_860
dl_861,TG 51:5,TG,21.096459975051246,18.97501971153361,21.3995049635278,22.388542282188293,18.72046536180491,19.922181605737002,18.6971624853379,22.499014074263126,20.080648818774865,19.929258820608425,19.55321163300368,18.654267251841272,21.480218789800773,21.452126814270603,17.94741713049905,21.422515063159114,22.094960903432895,20.704111778998374,21.016606810990133,20.04159874890661,Glycerolipid,0.00024836900571240805,3.1318213243630524,21.71692565806884,19.69667795517291,2.0202477028959294,-0.14100323323122055,51.0,5.0,51:5,True,lipid,True,dl_861
dl_862,TG 53:6,TG,19.58098028366594,18.554281723956908,19.65701616800054,21.30564787731377,17.67574138073658,18.52607061251591,17.638258373343938,20.753107625273344,18.548668245248148,18.42511398395105,18.964066320120395,18.083546412441944,20.11668264841378,20.673708706104996,17.034341025054225,19.876291250615903,20.040994143828353,20.976680074278825,19.71518236390518,19.075655734907492,Glycerolipid,5.188541112065415e-05,3.7374910976449813,20.503405320459088,18.592169054651045,1.9112362658080428,-0.3702117649715504,53.0,6.0,53:6,True,lipid,True,dl_862
dl_864,TG 18:2_18:2_22:5,TG,21.01421809265749,19.42193207687471,19.23903708115529,19.426357774562547,18.515044280980543,19.427321293308864,18.509022351471955,19.613710661138526,19.96703235635492,19.402158608742237,19.515052432886876,18.718936642734466,20.08140449953987,20.2529489120497,18.252498164455037,21.539712904187603,19.04657279262739,18.990626682356325,21.36164117498505,19.201040660021008,Glycerolipid,0.8534642294120866,0.061996726630961264,19.521522629061376,19.603508541512365,-0.08198591245098896,-0.29956665458442444,58.0,9.0,58:9,False,lipid,True,dl_864
dl_866,TG 44:1,TG,19.696788750624016,17.46819409668482,15.132726755093753,16.543552265239008,17.685202731376368,18.54913667363172,18.03818417582532,16.381793651569335,19.02139542355903,17.61562599847443,18.94918048729582,18.354165498403763,15.470522367580754,17.586380887777068,16.33967297662644,19.777662566499956,16.331268516850905,14.685912933889812,19.34728178807408,18.262549591969183,Glycerolipid,6.720925717724335e-05,3.6483371051983124,16.018879625428664,18.392695443003458,-2.373815817574794,-0.2087243633578737,44.0,1.0,44:1,True,lipid,True,dl_866
dl_869,TG 60:11,TG,23.249782106235344,20.68328091222154,20.762378678316374,21.30291096460572,20.322233638002135,21.109399392922857,20.13187264783302,20.55703115490046,21.614862643998382,21.169543142087758,21.29711618256942,21.054512756942344,21.24118955936913,21.076071047005925,19.60277370360691,23.122969574013208,20.918697708901313,21.382593562744496,23.323885992102934,21.089998044943613,Glycerolipid,0.48161186061137606,0.2850140579593112,21.034410382263342,21.367094672113804,-0.3326842898504623,-0.3988796876057883,60.0,11.0,60:11,True,lipid,True,dl_869
dl_870,TG 58:10,TG,22.106399799632115,19.258196226656775,18.841434881109667,19.34853524768676,19.072283228483553,19.78662311779625,18.484349134862175,18.949661166615936,20.62272081527155,20.174202397476275,20.309563157893244,19.597433548675465,19.905247857339578,19.800773434435516,17.62020962137141,22.10308929642713,18.982170394446683,19.466411606270544,22.824859849786403,19.414003606385762,Glycerolipid,0.2015529216092734,0.6016190006133565,19.327747798272096,20.10568721543985,-0.7779394171677545,-0.38227298196913395,58.0,10.0,58:10,True,lipid,True,dl_870
dl_872,TG 46:2,TG,21.57650367704337,19.48339495194451,18.265583837410468,19.220569040849398,19.54381217411135,20.505546483424865,19.824875510489132,19.115012829493377,20.879748512310762,19.60010872919226,20.5420404550214,19.88095673642899,18.20914444424917,18.25319638296496,18.417974502008786,21.422712529768795,19.044619599685497,18.58482789265566,21.224396117798474,20.070654435917533,Glycerolipid,0.0004875335939744263,2.873676282793813,18.67042200390122,20.228671139650785,-1.5582491357495662,-0.057790552559772834,46.0,2.0,46:2,True,lipid,True,dl_872
dl_874,TG 54:7,TG,25.5667425159991,23.467621469564385,23.157558219016547,23.310080192577903,23.949490477321437,24.323885992102934,23.162680205446016,23.528503711711405,25.202097511704892,24.913421222613916,24.33756092900001,23.922523429721167,23.253496664211536,23.33756092900001,23.33756092900001,26.28912057394226,23.310080192577903,23.609640474436812,26.07520687924621,24.34435009466265,Glycerolipid,0.007773577177397547,1.8459121016117206,23.358131483361728,24.530174017717307,-1.1720425343555796,-0.3483005590592896,54.0,7.0,54:7,True,lipid,True,dl_874
dl_877,TG 48:3,TG,22.430435334107433,20.30608984008255,18.613858353645075,19.1048458664042,20.750855635637908,21.336914415951814,20.663791584476296,19.330158606357486,21.619182838085408,20.645281330456584,21.355393987098765,20.86857705015859,18.385367418285863,18.195944095033834,19.558214392056616,22.18488147407321,19.117299116430097,18.87866798509164,21.915703656062323,21.12052203652634,Glycerolipid,1.0904542298032024e-06,5.109100039939079,18.803734491606885,21.135064890367218,-2.3313303987603327,-0.059708149977215186,48.0,3.0,48:3,True,lipid,True,dl_877
dl_878,TG 15:1_16:0_18:3,TG,18.034961338827216,16.34325947988393,19.14191340109731,19.833350370565995,16.68651050695663,18.084574070423624,17.78130648754716,19.85586331702096,17.25521909894147,15.840054686095437,18.818142815287636,16.55899616926004,18.236273890174157,18.76478037327711,15.87864397937033,19.761306701408774,19.604363876683315,19.230174055478635,15.977463502098594,18.151227264969673,Glycerolipid,0.0011756603346823912,2.5630921881071442,19.23810275489964,17.32089739239004,1.9172053625095984,-0.37774164320743964,49.0,4.0,49:4,False,lipid,True,dl_878
dl_882,TG 50:4,TG,25.02749298932271,23.253496664211536,22.813586725604534,23.135711646136155,23.504458237744757,24.010519910718997,23.29614100162003,23.455130525381186,24.534452978042594,23.779565475879124,23.958368628667888,23.36452797660028,22.67289893169888,22.44311884822284,22.29740660676379,25.26427650296478,22.997338461636893,23.39100018796147,24.922523429721167,23.867028317129463,Glycerolipid,0.011640574502394694,1.6960645254966813,22.986969332377424,23.929250670722087,-0.9422813383446638,-0.03052754018316506,50.0,4.0,50:4,True,lipid,True,dl_882
dl_889,TG 48:3,TG,20.996539426070413,19.539681120101577,20.207961674031868,20.651547380856023,18.82745191519672,20.066876526090418,19.639333014635042,20.75735030048968,20.53607661894357,19.5013882771729,20.53421373348335,20.012828182253955,19.59100495858444,19.449059526309256,17.94871406972666,20.965968225006606,20.599196137009812,20.640629261723863,20.754266841002934,20.290710294795353,Glycerolipid,0.4245170418094413,0.3234817350842633,20.270964177000707,19.970311403421498,0.30065277357920905,-0.21197209606233613,48.0,3.0,48:3,True,lipid,True,dl_889
dl_890,TG 54:6,TG,26.874083074663414,24.949490477321437,26.097480508259864,26.632008287465265,24.857567987880397,25.651299626074028,24.91797950457622,26.86230590688706,25.922523429721167,25.34435009466265,25.702397615356663,25.097480508259864,26.29614100162003,25.890411244567414,24.02749298932271,26.814211618686016,26.575424759098897,26.019031410574513,26.45669782052815,25.78706001242605,Glycerolipid,0.03204075295657439,1.2995461152136185,26.338971874067575,25.56943344303683,0.769538431030746,-0.14508616149191056,54.0,6.0,54:6,True,lipid,True,dl_890
dl_893,TG 52:5,TG,26.313544047881475,24.29614100162003,26.093456251701067,26.421817779951258,24.504458237744757,25.28559750737856,24.216970788186423,26.476919214146474,25.37119170688129,24.931568569324174,25.467621469564385,24.681102836993436,26.033806763254912,25.833642148634915,23.931568569324174,26.45826341486615,26.33244800560636,26.315272861798228,26.26069216561574,25.689125258263626,Glycerolipid,0.005714238259257636,1.9644233275650176,26.215337575013315,25.185218890280325,1.0301186847329902,-0.42623297257838644,52.0,5.0,52:5,True,lipid,True,dl_893
dl_895,TG 58:9,TG,25.859938892343145,24.20955331662394,22.672574139029003,23.18614674655485,23.609640474436812,23.867028317129463,23.08108105632555,22.97099855824086,24.467621469564385,24.749191826835606,24.97596268868263,24.23169229389319,24.001957897215572,23.516531070045332,22.7839224225903,26.160387259820055,22.075336861723738,22.63809840465868,26.310080192577903,25.040093026102344,Glycerolipid,0.0031610401487399604,2.1755085436403747,23.00880623963829,24.565091787455795,-1.556285547817506,-0.6535865015740825,58.0,9.0,58:9,True,lipid,True,dl_895
dl_896,TG 56:8,TG,25.26069216561574,24.05258397028554,22.6129466779955,22.532285498740027,24.001957897215572,24.357833324026274,23.267851957188608,22.421010372250265,24.55800770602149,24.659489023887375,24.416995396494414,24.187069302472562,23.540377811999697,23.12138776532126,23.632008287465265,25.2714185722088,21.98624712537902,22.419740390703005,25.537418436519154,24.528503711711405,Glycerolipid,6.9074395072030274e-06,4.437868357093085,22.66199937748411,24.440909980854784,-1.7789106033706723,-0.28722380196803954,56.0,8.0,56:8,True,lipid,True,dl_896
dl_901,CE 20:5,CE,18.61618864194534,21.337731825976338,19.082725603835787,18.52827663109705,21.87370236500916,20.896627804220014,21.625894843162026,19.203738923216992,20.35421486446451,20.825252096760014,20.76356904139778,20.940574089867415,19.167468914180624,18.640973459146856,21.174452186372413,19.32592816462682,18.827958936483945,18.511046789941567,18.915313439300377,19.926027849651366,Sterol Lipid,0.000636018828827134,2.769206240864334,18.851741322557547,20.505805939442585,-1.6540646168850373,0.6156338393026459,20.0,5.0,20:5,False,lipid,True,dl_901
dl_906,TG 51:4,TG,23.44253048860155,21.358551506447615,22.674823792479195,23.074197029852485,21.11650506042356,22.113566234549584,21.031113264596048,22.886553975729818,22.269604072392088,22.011994772053292,22.262551985795433,21.46588939915926,22.179638856345676,22.13520750979414,20.58509742878891,23.718164931214982,22.552773904622853,23.05017893528826,23.73892349138178,22.312040318343165,Glycerolipid,0.1989206915400329,0.6047481305557673,22.650482000587488,22.109733304134405,0.5407486964530825,-0.4408447735333816,51.0,4.0,51:4,True,lipid,True,dl_906
dl_911,TG 53:5,TG,22.14247655782644,20.802558186061272,22.02596337689569,22.31197429731059,20.76158569688686,20.94681820023527,20.241133738313362,22.528277150262728,21.152424503033174,21.49828431980502,21.9427324872107,20.77802695529836,21.65253233799463,21.684519907212,19.63074187725163,22.860566087931232,21.853434301550262,22.48883503550248,22.988049893519047,22.248299675576604,Glycerolipid,0.0978728490923051,0.8812306376673792,22.07793377238977,21.384130629149922,0.6938031432398475,-0.6635055148701099,53.0,5.0,53:5,True,lipid,True,dl_911
dl_914,TG 58:8,TG,23.598325161208976,21.655331669265948,19.924011325171936,20.23169367419284,20.86218273993655,21.32039648082807,20.356013912330706,20.886061847744212,21.885929118307125,21.85780471281573,22.47772336038034,21.91469648444537,20.83308585244597,20.673492467885563,20.567233819489953,23.282065816408306,19.328038993199748,20.65572832605003,23.749191826835606,22.236406614346816,Glycerolipid,0.0018464951545240995,2.3824828327245364,20.36173035524147,21.98179243973842,-1.6200620844969507,-0.723221968694908,58.0,8.0,58:8,True,lipid,True,dl_914
dl_915,TG 56:7,TG,25.84804521376189,23.323885992102934,23.480005194020215,23.552154979776052,22.98660179094798,24.534452978042594,22.623778524573176,23.718164931214982,24.691789515790685,24.019031410574513,23.97596268868263,23.23712543922784,23.73892349138178,23.69710331568715,22.881108384711755,26.08537390540321,23.24522549681,23.664922909938003,25.92479003669311,24.08537390540321,Glycerolipid,0.2185339414225571,0.5706165762917043,23.58521433126117,24.170563060455038,-0.5853487291938677,-0.3610149515735621,56.0,7.0,56:7,True,lipid,True,dl_915
dl_919,TG 49:3,TG,20.806413532996586,19.064724627551303,20.82623745240055,21.393186216917883,18.70488367222804,19.626840750804444,18.91851566354782,21.442252374987625,19.831947842477625,19.220365799338843,19.712164461339892,18.959036867309543,19.776932101716916,20.31031356069855,17.5246636346938,20.936440065944502,21.067650598070642,20.812442775396587,20.95589613083335,19.563484035900373,Glycerolipid,0.005692507300206666,1.9644233275650176,20.80414501145554,19.525029006535853,1.2791160049196861,-0.1552296437733851,49.0,3.0,49:3,True,lipid,True,dl_919
dl_921,TG 54:6,TG,25.5667425159991,24.06907209307411,23.838459164932694,24.794515817345097,24.141021934953123,24.377824799213737,23.563836784823685,24.316999606517694,24.87173531980699,24.779565475879124,24.843260151196514,24.267851957188608,21.863744456448888,22.144596479401667,23.516531070045332,26.24445152460853,25.464508857697048,23.090708473284057,25.464508857697048,24.712928282848832,Glycerolipid,0.04794388335511052,1.1452002194361348,23.644790407946736,24.647640828256517,-1.0028504203097803,-0.36018879434749707,54.0,6.0,54:6,True,lipid,True,dl_921
