,feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_corr,no_feeding_fdr_corr,no_cross_fdr_corr,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
927,TG_522_87680188_17786,,,,,,,True,True,True,True,-62.242394850061274,-67.8129420509136,-75.42459675325672,-67.31580189942456,"{'Intercept': 28.216275539551862, 'glucose_tolerance[T.impaired]': 0.2869820522311488, 'glucose_tolerance[T.normal]': 0.24806368269048765, 'bg_type[T.RBG]': 1.5003136561828847, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.9092115639700387, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.4367846507504043, 'Group Var': 0.5267930495497238}","{'Intercept': 28.409379302205522, 'bg_type[T.RBG]': 0.7583509440477901, 'Group Var': 0.45863437114935146}","{'Intercept': 28.966432367643282, 'glucose_tolerance[T.impaired]': -0.167623729753844, 'glucose_tolerance[T.normal]': -0.47032864268469554, 'Group Var': 0.24263989159545865}","{'Intercept': 28.587256895619362, 'glucose_tolerance[T.impaired]': -0.16762372975383052, 'glucose_tolerance[T.normal]': -0.47032864268468166, 'bg_type[T.RBG]': 0.7583509440477881, 'Group Var': 0.39945751372769606}"
928,unknown_96089496_17786,,,,,,,True,True,True,True,-76.67882264081551,-81.83102024300418,-88.61547890502261,-81.22059797386304,"{'Intercept': 20.871121867997665, 'glucose_tolerance[T.impaired]': 0.37648022654581353, 'glucose_tolerance[T.normal]': 0.21406796013149612, 'bg_type[T.RBG]': 1.8004085545269497, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.097786542744783, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.721008455493204, 'Group Var': 0.5026674714744359}","{'Intercept': 21.102175573296858, 'bg_type[T.RBG]': 0.9073135920559178, 'Group Var': 0.4639521672444539}","{'Intercept': 21.771326145261128, 'glucose_tolerance[T.impaired]': -0.17241304482657344, 'glucose_tolerance[T.normal]': -0.6464362676150999, 'Group Var': 0.24855800207681894}","{'Intercept': 21.31766934923319, 'glucose_tolerance[T.impaired]': -0.17241304482658384, 'glucose_tolerance[T.normal]': -0.6464362676151117, 'bg_type[T.RBG]': 0.9073135920559139, 'Group Var': 0.3914493133457748}"
929,TG_564_92883276_17788,,,,,,,False,True,True,True,-81.83042979475569,-86.159116059245,-113.68021803413383,-84.44647497267893,"{'Intercept': 21.611181856442897, 'glucose_tolerance[T.impaired]': 0.1719867484764291, 'glucose_tolerance[T.normal]': -0.05742271250417957, 'bg_type[T.RBG]': 3.291051359608451, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.8901588619900669, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.556600451578206, 'Group Var': 0.07217853491072006}","{'Intercept': 21.685690688180287, 'bg_type[T.RBG]': 2.534651838297763, 'Group Var': 0.14716231969783133}","{'Intercept': 23.256707536247152, 'glucose_tolerance[T.impaired]': -0.27309268251863394, 'glucose_tolerance[T.normal]': -0.8357229382933162, 'Group Var': 1.6937833620612957e-10}","{'Intercept': 21.98938161709825, 'glucose_tolerance[T.impaired]': -0.2730926825186081, 'glucose_tolerance[T.normal]': -0.8357229382932918, 'bg_type[T.RBG]': 2.534651838297766, 'Group Var': 0.05615406794725854}"
930,unknown_9468783_17789,,,,,,,True,True,True,True,-72.74944983472118,-79.10510220451049,-85.33856649626814,-78.77531322923336,"{'Intercept': 22.059203081645133, 'glucose_tolerance[T.impaired]': 0.5347240468584741, 'glucose_tolerance[T.normal]': 0.5446518124912888, 'bg_type[T.RBG]': 1.7374137567453607, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0898592884328675, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.9169214266720662, 'Group Var': 0.5916705635131569}","{'Intercept': 22.43549546757263, 'bg_type[T.RBG]': 0.8090998271945145, 'Group Var': 0.46988466017460007}","{'Intercept': 22.92790996001783, 'glucose_tolerance[T.impaired]': -0.01020559735797501, 'glucose_tolerance[T.normal]': -0.41380890084476646, 'Group Var': 0.2916561506463146}","{'Intercept': 22.523360046420546, 'glucose_tolerance[T.impaired]': -0.0102055973579539, 'glucose_tolerance[T.normal]': -0.4138089008447444, 'bg_type[T.RBG]': 0.8090998271945162, 'Group Var': 0.42925148555532006}"
931,unknown_171451001_17805,,,,,,,True,True,True,True,-65.77040091626334,-70.88429062554765,-74.99832560881073,-70.24516722513413,"{'Intercept': 22.311028379977078, 'glucose_tolerance[T.impaired]': 0.22317421847550187, 'glucose_tolerance[T.normal]': 0.2492968491697792, 'bg_type[T.RBG]': 1.3619721652410692, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.9246977340167275, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.4687499117353093, 'Group Var': 0.31277459993635454}","{'Intercept': 22.47247485904879, 'bg_type[T.RBG]': 0.60587331588564, 'Group Var': 0.28886075151600066}","{'Intercept': 22.992014462597595, 'glucose_tolerance[T.impaired]': -0.23917464853283724, 'glucose_tolerance[T.normal]': -0.48507810669785134, 'Group Var': 0.1647923243363718}","{'Intercept': 22.689077804654794, 'glucose_tolerance[T.impaired]': -0.2391746485328557, 'glucose_tolerance[T.normal]': -0.48507810669787804, 'bg_type[T.RBG]': 0.6058733158856363, 'Group Var': 0.2342023093236602}"
932,TG_501_85078644_17817,,,,,,,True,True,True,True,-68.09982958695038,-74.58275893649854,-85.05198055698996,-73.93356532384355,"{'Intercept': 26.017366897285996, 'glucose_tolerance[T.impaired]': 0.33581920063181375, 'glucose_tolerance[T.normal]': 0.34438684124515034, 'bg_type[T.RBG]': 1.933021970987511, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0637297443177658, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.769774530132177, 'Group Var': 0.37847499818319846}","{'Intercept': 26.25415386585094, 'bg_type[T.RBG]': 1.0472021928021873, 'Group Var': 0.3248991461532176}","{'Intercept': 26.98387788277975, 'glucose_tolerance[T.impaired]': -0.19604567152706687, 'glucose_tolerance[T.normal]': -0.5405004238209382, 'Group Var': 0.11005721553499183}","{'Intercept': 26.460276786378632, 'glucose_tolerance[T.impaired]': -0.19604567152704774, 'glucose_tolerance[T.normal]': -0.5405004238209075, 'bg_type[T.RBG]': 1.047202192802198, 'Group Var': 0.2650453201063899}"
933,unknown_87171381_17821,,,,,,,True,True,True,True,-43.46079747549247,-45.15172574585874,-48.844687301172186,-44.87609414017244,"{'Intercept': 21.938815630050925, 'glucose_tolerance[T.impaired]': 0.12548460797148395, 'glucose_tolerance[T.normal]': 0.3702399434166447, 'bg_type[T.RBG]': 0.43676326764581896, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.04964362589742527, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.48243480060116506, 'Group Var': 0.18943942870949582}","{'Intercept': 22.07560592271999, 'bg_type[T.RBG]': 0.36509812047429463, 'Group Var': 0.18891086934472726}","{'Intercept': 22.15719726387382, 'glucose_tolerance[T.impaired]': 0.1503064209201943, 'glucose_tolerance[T.normal]': 0.129022543116068, 'Group Var': 0.12044172518588984}","{'Intercept': 21.974648203636686, 'glucose_tolerance[T.impaired]': 0.15030642092018853, 'glucose_tolerance[T.normal]': 0.1290225431160608, 'bg_type[T.RBG]': 0.36509812047429857, 'Group Var': 0.16985126557701252}"
934,TG_543_90281726_17836,,,,,,,True,True,True,True,-68.60793309089583,-73.10067145686874,-88.15644161724519,-72.0864757155522,"{'Intercept': 26.744066696528044, 'glucose_tolerance[T.impaired]': 0.19830103336480653, 'glucose_tolerance[T.normal]': -0.04901347065334761, 'bg_type[T.RBG]': 1.9336872626407644, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.7992683219856187, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.33437534439079, 'Group Var': 0.43958539678908615}","{'Intercept': 26.833414519079763, 'bg_type[T.RBG]': 1.267178032769795, 'Group Var': 0.4794603702544177}","{'Intercept': 27.710910327848442, 'glucose_tolerance[T.impaired]': -0.20133312762802127, 'glucose_tolerance[T.normal]': -0.7162011428487608, 'Group Var': 0.11068991586931338}","{'Intercept': 27.077321311463574, 'glucose_tolerance[T.impaired]': -0.2013331276280505, 'glucose_tolerance[T.normal]': -0.7162011428487862, 'bg_type[T.RBG]': 1.2671780327697924, 'Group Var': 0.3608360643007964}"
935,unknown_97289624_17842,,,,,,,True,True,True,True,-77.60697797701657,-80.84270317731757,-94.02936371976263,-79.84609775662027,"{'Intercept': 20.39231969209466, 'glucose_tolerance[T.impaired]': 0.0703300039283458, 'glucose_tolerance[T.normal]': -0.19778474131607862, 'bg_type[T.RBG]': 1.8704804866037699, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5965150874336336, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.2684544956936032, 'Group Var': 0.45629334817007183}","{'Intercept': 20.3879277457956, 'bg_type[T.RBG]': 1.3185320437482346, 'Group Var': 0.5285296386765029}","{'Intercept': 21.327559935396522, 'glucose_tolerance[T.impaired]': -0.22792753978844923, 'glucose_tolerance[T.normal]': -0.8320119891628556, 'Group Var': 0.15631519362315854}","{'Intercept': 20.668293913522398, 'glucose_tolerance[T.impaired]': -0.22792753978843636, 'glucose_tolerance[T.normal]': -0.8320119891628497, 'bg_type[T.RBG]': 1.318532043748238, 'Group Var': 0.40292925592366086}"
936,TG_160_160_160_82477051_17847,,,,,,,True,True,True,True,-75.59540964206307,-81.59217051357727,-82.48439872770653,-80.35429339427812,"{'Intercept': 23.820895114262644, 'glucose_tolerance[T.impaired]': -0.029073071615855588, 'glucose_tolerance[T.normal]': 0.07121390055410251, 'bg_type[T.RBG]': 1.3336575543519054, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0202858814048545, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.810041627018351, 'Group Var': 0.39679613829394955}","{'Intercept': 23.820601358565522, 'bg_type[T.RBG]': 0.46150628824580997, 'Group Var': 0.4299774938985574}","{'Intercept': 24.487723891438602, 'glucose_tolerance[T.impaired]': -0.539216012318289, 'glucose_tolerance[T.normal]': -0.8338069129550756, 'Group Var': 0.26108511065472556}","{'Intercept': 24.256970747315652, 'glucose_tolerance[T.impaired]': -0.5392160123182484, 'glucose_tolerance[T.normal]': -0.8338069129550371, 'bg_type[T.RBG]': 0.46150628824580825, 'Group Var': 0.29912845172307767}"
937,unknown_105393054_1785,,,,,,,True,True,True,True,-39.05227581299549,-41.494907084084005,-40.0044473070992,-39.6581417026387,"{'Intercept': 20.29199477182448, 'glucose_tolerance[T.impaired]': 0.2712811673422349, 'glucose_tolerance[T.normal]': 0.737170864939998, 'bg_type[T.RBG]': 0.10785578048628484, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.06582986288073306, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.24850813356097246, 'Group Var': 0.4278946802298298}","{'Intercept': 20.575069528483592, 'bg_type[T.RBG]': 0.09106908521445783, 'Group Var': 0.6712689455023639}","{'Intercept': 20.345922662067608, 'glucose_tolerance[T.impaired]': 0.3041960987826152, 'glucose_tolerance[T.normal]': 0.6129167981595256, 'Group Var': 0.4056756912801132}","{'Intercept': 20.30038811946037, 'glucose_tolerance[T.impaired]': 0.30419609878261444, 'glucose_tolerance[T.normal]': 0.6129167981595318, 'bg_type[T.RBG]': 0.09106908521445879, 'Group Var': 0.41365899542477297}"
938,unknown_94384283_17856,,,,,,,True,True,True,True,-51.59702096250676,-54.22172322672709,-64.91564996894802,-53.00671203008575,"{'Intercept': 23.7933412103022, 'glucose_tolerance[T.impaired]': 0.03275661643421838, 'glucose_tolerance[T.normal]': -0.23838870339862056, 'bg_type[T.RBG]': 1.0751475340594205, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.3685669740638662, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.6398129087133544, 'Group Var': 0.35341831699071075}","{'Intercept': 23.76204177783958, 'bg_type[T.RBG]': 0.7629014652848204, 'Group Var': 0.4601160562906256}","{'Intercept': 24.330914977331904, 'glucose_tolerance[T.impaired]': -0.15152687059770428, 'glucose_tolerance[T.normal]': -0.5582951577552907, 'Group Var': 0.1386188420679229}","{'Intercept': 23.949464244689512, 'glucose_tolerance[T.impaired]': -0.15152687059771042, 'glucose_tolerance[T.normal]': -0.5582951577553013, 'bg_type[T.RBG]': 0.762901465284815, 'Group Var': 0.324903537379926}"
939,unknown_96572821_1786,,,,,,,True,True,True,True,-60.01134372960864,-62.8441642408806,-61.63785658446368,-61.286471751460695,"{'Intercept': 20.15098044115022, 'glucose_tolerance[T.impaired]': 0.17404089772004755, 'glucose_tolerance[T.normal]': -0.01681655068785464, 'bg_type[T.RBG]': 0.5045744042401576, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.4054374362229141, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7798664025225841, 'Group Var': 4.15980196752457e-09}","{'Intercept': 20.23463757987268, 'bg_type[T.RBG]': 0.14588240562419139, 'Group Var': 0.015811648724005353}","{'Intercept': 20.403267643270304, 'glucose_tolerance[T.impaired]': -0.028677820391416496, 'glucose_tolerance[T.normal]': -0.40674975194914875, 'Group Var': 1.3172433657271301e-09}","{'Intercept': 20.33032644045819, 'glucose_tolerance[T.impaired]': -0.028677820391398007, 'glucose_tolerance[T.normal]': -0.40674975194913254, 'bg_type[T.RBG]': 0.14588240562419894, 'Group Var': 4.823914688855396e-10}"
940,unknown_60934155_17869,,,,,,,True,True,True,True,-82.713617802125,-84.3122091167511,-85.62396727997957,-83.61462415440711,"{'Intercept': 20.407866963137415, 'glucose_tolerance[T.impaired]': 0.39457067314558225, 'glucose_tolerance[T.normal]': -0.35913344930245983, 'bg_type[T.RBG]': 0.4815204293842388, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.2077848328500942, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.6779076292070354, 'Group Var': 1.44240949466348e-10}","{'Intercept': 20.533325609849722, 'bg_type[T.RBG]': 0.5132095388005837, 'Group Var': 1.5444721245668304e-10}","{'Intercept': 20.648627177829514, 'glucose_tolerance[T.impaired]': 0.2906782567205578, 'glucose_tolerance[T.normal]': -0.020179634698920226, 'Group Var': 1.370183707382591e-10}","{'Intercept': 20.392022408429224, 'glucose_tolerance[T.impaired]': 0.2906782567205476, 'glucose_tolerance[T.normal]': -0.020179634698933687, 'bg_type[T.RBG]': 0.5132095388006063, 'Group Var': 1.006866939120889e-10}"
941,unknown_57953381_17888,,,,,,,True,True,True,True,-76.54766301990337,-82.97894822590389,-87.49788731716306,-81.84658101688377,"{'Intercept': 19.779415829962034, 'glucose_tolerance[T.impaired]': 0.05327761050685308, 'glucose_tolerance[T.normal]': 0.1403455066888996, 'bg_type[T.RBG]': 1.6929212095205919, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.9958698018460351, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.9798253823736909, 'Group Var': 0.4088386133476614}","{'Intercept': 19.834123736553227, 'bg_type[T.RBG]': 0.7990212321228376, 'Group Var': 0.4172539244911114}","{'Intercept': 20.625876434722315, 'glucose_tolerance[T.impaired]': -0.44465729041615426, 'glucose_tolerance[T.normal]': -0.8495671844979324, 'Group Var': 0.20472161683463752}","{'Intercept': 20.226365818660923, 'glucose_tolerance[T.impaired]': -0.4446572904161794, 'glucose_tolerance[T.normal]': -0.8495671844979652, 'bg_type[T.RBG]': 0.7990212321228339, 'Group Var': 0.2989170104782952}"
942,unknown_96986102_17943,,,,,,,True,True,False,True,-76.55176557875272,-82.3782896607599,-93.30584154542085,-80.65908205898792,"{'Intercept': 17.809312027172513, 'glucose_tolerance[T.impaired]': -0.2387200610715036, 'glucose_tolerance[T.normal]': -0.12353266117561039, 'bg_type[T.RBG]': 1.9272866309194454, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.6031075874927087, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.7591789959850133, 'Group Var': 0.32050528483838303}","{'Intercept': 17.66524546440164, 'bg_type[T.RBG]': 1.2738970379760872, 'Group Var': 0.4163210236156555}","{'Intercept': 18.77295534263224, 'glucose_tolerance[T.impaired]': -0.5402738548178634, 'glucose_tolerance[T.normal]': -1.003122159168125, 'Group Var': 0.06411488248253429}","{'Intercept': 18.13600682364419, 'glucose_tolerance[T.impaired]': -0.5402738548178508, 'glucose_tolerance[T.normal]': -1.0031221591681119, 'bg_type[T.RBG]': 1.2738970379760868, 'Group Var': 0.24669678586833144}"
943,unknown_91481769_17984,,,,,,,True,False,True,True,-97.11449031309753,-103.38676942470097,-102.4008298856494,-101.37021749437629,"{'Intercept': 18.980885468458347, 'glucose_tolerance[T.impaired]': 0.172307800982408, 'glucose_tolerance[T.normal]': 0.45374334001119315, 'bg_type[T.RBG]': 0.9587660121798497, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -2.062585397857981, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.0877416248865845, 'Group Var': 0.026178011873412257}","{'Intercept': 19.157788036951786, 'bg_type[T.RBG]': -0.4900750117264539, 'Group Var': 0.09225385446780925}","{'Intercept': 19.46026847454829, 'glucose_tolerance[T.impaired]': -0.8589848979466022, 'glucose_tolerance[T.normal]': -0.5901274724321177, 'Group Var': 1.4794480976698047e-08}","{'Intercept': 19.705305980411506, 'glucose_tolerance[T.impaired]': -0.8589848979465937, 'glucose_tolerance[T.normal]': -0.5901274724320996, 'bg_type[T.RBG]': -0.49007501172645024, 'Group Var': 7.822654607595641e-09}"
944,TG_180_180_226_95283264_17992,,,,,,,True,True,True,True,-78.01538605297542,-87.64789007080718,-85.37669231283142,-83.58765326226062,"{'Intercept': 20.74634922751035, 'glucose_tolerance[T.impaired]': -0.15656468574079796, 'glucose_tolerance[T.normal]': -0.7150899767083285, 'bg_type[T.RBG]': 0.48729223695170515, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -1.0281244968344316, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -2.1354236986978066, 'Group Var': 0.2907116761258952}","{'Intercept': 20.5250488892983, 'bg_type[T.RBG]': -0.453854751205074, 'Group Var': 0.6577412755697584}","{'Intercept': 20.9899953459862, 'glucose_tolerance[T.impaired]': -0.6706269341580068, 'glucose_tolerance[T.normal]': -1.7828018260572238, 'Group Var': 0.1740644412414147}","{'Intercept': 21.21692272158874, 'glucose_tolerance[T.impaired]': -0.6706269341580186, 'glucose_tolerance[T.normal]': -1.7828018260572314, 'bg_type[T.RBG]': -0.4538547512050702, 'Group Var': 0.19933206759104063}"
945,unknown_197479395_18006,,,,,,,True,True,True,True,-24.46784381221856,-29.778017237828365,-25.92835878114694,-25.57774777237414,"{'Intercept': 21.705330194443206, 'glucose_tolerance[T.impaired]': 0.3257498355146171, 'glucose_tolerance[T.normal]': 0.6154618223662219, 'bg_type[T.RBG]': -0.17811847161953975, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.06754360260400792, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.3551694992998582, 'Group Var': 0.36136786987099634}","{'Intercept': 21.991297476673765, 'bg_type[T.RBG]': -0.07331277045756508, 'Group Var': 1.0034014104667266}","{'Intercept': 21.61627095863342, 'glucose_tolerance[T.impaired]': 0.35952163681663896, 'glucose_tolerance[T.normal]': 0.7930465720161624, 'Group Var': 0.3314036390135461}","{'Intercept': 21.65292734386221, 'glucose_tolerance[T.impaired]': 0.3595216368166243, 'glucose_tolerance[T.normal]': 0.7930465720161431, 'bg_type[T.RBG]': -0.07331277045756036, 'Group Var': 0.33843798260483837}"
946,unknown_101995239_18029,,,,,,,True,True,True,True,-39.33747712084919,-45.10206749668278,-39.53378039692301,-39.533215087816544,"{'Intercept': 22.049860829651816, 'glucose_tolerance[T.impaired]': 0.2618997770314588, 'glucose_tolerance[T.normal]': 0.9357006307969415, 'bg_type[T.RBG]': 0.10808549599762936, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.12657493334300376, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.20402242047594313, 'Group Var': 0.0381164131553566}","{'Intercept': 22.367950844326934, 'bg_type[T.RBG]': 0.0039935452309388594, 'Group Var': 0.4521866080782501}","{'Intercept': 22.103903577650605, 'glucose_tolerance[T.impaired]': 0.19861231035998056, 'glucose_tolerance[T.normal]': 0.833689420558997, 'Group Var': 0.036516522509758426}","{'Intercept': 22.101906805035124, 'glucose_tolerance[T.impaired]': 0.19861231035998142, 'glucose_tolerance[T.normal]': 0.8336894205589956, 'bg_type[T.RBG]': 0.003993545230946439, 'Group Var': 0.03652111056623045}"
947,CE_181_66863452_1803,,,,,,,True,True,True,True,-36.53377700276114,-43.16277035875767,-37.1034172106625,-37.10339887303094,"{'Intercept': 22.770464162756202, 'glucose_tolerance[T.impaired]': 0.28935018371306365, 'glucose_tolerance[T.normal]': 0.9022329897481481, 'bg_type[T.RBG]': 0.18739683628938208, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.2769826909763297, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.24101887282050571, 'Group Var': 0.005298674755255145}","{'Intercept': 23.095585852562362, 'bg_type[T.RBG]': 0.0007017162371236431, 'Group Var': 0.39804613439416586}","{'Intercept': 22.86416258090086, 'glucose_tolerance[T.impaired]': 0.1508588382249293, 'glucose_tolerance[T.normal]': 0.7817235533379294, 'Group Var': 0.0014217012217112596}","{'Intercept': 22.863811722782316, 'glucose_tolerance[T.impaired]': 0.15085883822490315, 'glucose_tolerance[T.normal]': 0.7817235533379052, 'bg_type[T.RBG]': 0.0007017162371388017, 'Group Var': 0.0014218218874251277}"
